exp_name,dataset,method,order,seed,lr,task,tasks,task_learning_flops,core_training_flops,learning_auxiliary_flops,cumulative_learning_flops,terminal_epoch_flops,terminal_epoch_samples,terminal_flops_per_sample,summary_file,log_file
texture-all-4,texture,tagfex,1,54,0.1,2,4,5977099245013664,5219163726488232,757935518525432,8139238039471906,333130976630850,471,707284451445.5414,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all-4/tagfex/order1/lr01/search_texture_tagfex__order-1__lr-01__seed-054__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all-4/tagfex/order1/lr01/log/search_texture_tagfex__order-1__lr-01__seed-054.log
texture-all-4,texture,tagfex,1,54,0.1,3,4,10253368451596440,9068810913915752,1184557537680688,18392606491068346,591153920710534,719,822189041322.0222,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all-4/tagfex/order1/lr01/search_texture_tagfex__order-1__lr-01__seed-054__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all-4/tagfex/order1/lr01/log/search_texture_tagfex__order-1__lr-01__seed-054.log
texture-all-4,texture,tagfex,1,54,0.1,4,4,15197719921344201,13579343162876220,1618376758467981,33590326412412547,899609802270741,960,937093544032.0219,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all-4/tagfex/order1/lr01/search_texture_tagfex__order-1__lr-01__seed-054__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all-4/tagfex/order1/lr01/log/search_texture_tagfex__order-1__lr-01__seed-054.log
texture-all-4,texture,tagfex,1,55,0.01,1,4,2162138794458242,2153176232270554,8962562187688,2162138794458242,116621376350016,234,498381950213.7436,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all-4/tagfex/order1/lr001/search_texture_tagfex__order-1__lr-001__seed-055__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all-4/tagfex/order1/lr001/log/search_texture_tagfex__order-1__lr-001__seed-055.log
texture-all-4,texture,tagfex,1,55,0.01,2,4,5977099244377970,5219163725852538,757935518525432,8139238038836212,333130976606648,471,707284451394.1571,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all-4/tagfex/order1/lr001/search_texture_tagfex__order-1__lr-001__seed-055__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all-4/tagfex/order1/lr001/log/search_texture_tagfex__order-1__lr-001__seed-055.log
texture-all-4,texture,tagfex,1,55,0.01,3,4,10253368450737616,9068810913056928,1184557537680688,18392606489573828,591153920665824,719,822189041259.8386,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all-4/tagfex/order1/lr001/search_texture_tagfex__order-1__lr-001__seed-055__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all-4/tagfex/order1/lr001/log/search_texture_tagfex__order-1__lr-001__seed-055.log
texture-all-4,texture,tagfex,1,55,0.01,4,4,15197719920819879,13579343162351898,1618376758467981,33590326410393707,899609802253451,960,937093544014.0115,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all-4/tagfex/order1/lr001/search_texture_tagfex__order-1__lr-001__seed-055__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all-4/tagfex/order1/lr001/log/search_texture_tagfex__order-1__lr-001__seed-055.log
texture-all-4,texture,tagfex,1,55,0.05,1,4,2162138794458242,2153176232270554,8962562187688,2162138794458242,116621376350016,234,498381950213.7436,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all-4/tagfex/order1/lr005/search_texture_tagfex__order-1__lr-005__seed-055__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all-4/tagfex/order1/lr005/log/search_texture_tagfex__order-1__lr-005__seed-055.log
texture-all-4,texture,tagfex,1,55,0.05,2,4,5977099244893124,5219163726367692,757935518525432,8139238039351366,333130976632792,471,707284451449.6646,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all-4/tagfex/order1/lr005/search_texture_tagfex__order-1__lr-005__seed-055__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all-4/tagfex/order1/lr005/log/search_texture_tagfex__order-1__lr-005__seed-055.log
texture-all-4,texture,tagfex,1,55,0.05,3,4,10253368450904674,9068810913223986,1184557537680688,18392606490256040,591153920665824,719,822189041259.8386,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all-4/tagfex/order1/lr005/search_texture_tagfex__order-1__lr-005__seed-055__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all-4/tagfex/order1/lr005/log/search_texture_tagfex__order-1__lr-005__seed-055.log
texture-all-4,texture,tagfex,1,55,0.05,4,4,15197719920660047,13579343162192066,1618376758467981,33590326410916087,899609802253451,960,937093544014.0115,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all-4/tagfex/order1/lr005/search_texture_tagfex__order-1__lr-005__seed-055__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all-4/tagfex/order1/lr005/log/search_texture_tagfex__order-1__lr-005__seed-055.log
texture-all-4,texture,tagfex,1,55,0.1,1,4,2162138794458242,2153176232270554,8962562187688,2162138794458242,116621376350016,234,498381950213.7436,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all-4/tagfex/order1/lr01/search_texture_tagfex__order-1__lr-01__seed-055__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all-4/tagfex/order1/lr01/log/search_texture_tagfex__order-1__lr-01__seed-055.log
texture-all-4,texture,tagfex,1,55,0.1,2,4,5977099245001434,5219163726476002,757935518525432,8139238039459676,333130976616892,471,707284451415.9066,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all-4/tagfex/order1/lr01/search_texture_tagfex__order-1__lr-01__seed-055__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all-4/tagfex/order1/lr01/log/search_texture_tagfex__order-1__lr-01__seed-055.log
texture-all-4,texture,tagfex,1,55,0.1,3,4,10253368451425766,9068810913745078,1184557537680688,18392606490885442,591153920701170,719,822189041308.9987,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all-4/tagfex/order1/lr01/search_texture_tagfex__order-1__lr-01__seed-055__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all-4/tagfex/order1/lr01/log/search_texture_tagfex__order-1__lr-01__seed-055.log
texture-all-4,texture,tagfex,1,55,0.1,4,4,15197719921412597,13579343162944616,1618376758467981,33590326412298039,899609802299557,960,937093544062.0386,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all-4/tagfex/order1/lr01/search_texture_tagfex__order-1__lr-01__seed-055__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all-4/tagfex/order1/lr01/log/search_texture_tagfex__order-1__lr-01__seed-055.log
texture-all-4,texture,tagfex,1,56,0.01,1,4,2162138794458242,2153176232270554,8962562187688,2162138794458242,116621376350016,234,498381950213.7436,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all-4/tagfex/order1/lr001/search_texture_tagfex__order-1__lr-001__seed-056__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all-4/tagfex/order1/lr001/log/search_texture_tagfex__order-1__lr-001__seed-056.log
texture-all-4,texture,tagfex,1,56,0.01,2,4,5977099244382452,5219163725857020,757935518525432,8139238038840694,333130976606648,471,707284451394.1571,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all-4/tagfex/order1/lr001/search_texture_tagfex__order-1__lr-001__seed-056__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all-4/tagfex/order1/lr001/log/search_texture_tagfex__order-1__lr-001__seed-056.log
texture-all-4,texture,tagfex,1,56,0.01,3,4,10253368450728780,9068810913048092,1184557537680688,18392606489569474,591153920665824,719,822189041259.8386,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all-4/tagfex/order1/lr001/search_texture_tagfex__order-1__lr-001__seed-056__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all-4/tagfex/order1/lr001/log/search_texture_tagfex__order-1__lr-001__seed-056.log
texture-all-4,texture,tagfex,1,56,0.01,4,4,15197719920752899,13579343162284918,1618376758467981,33590326410322373,899609802253451,960,937093544014.0115,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all-4/tagfex/order1/lr001/search_texture_tagfex__order-1__lr-001__seed-056__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all-4/tagfex/order1/lr001/log/search_texture_tagfex__order-1__lr-001__seed-056.log
texture-all-4,texture,tagfex,1,56,0.05,1,4,2162138794458242,2153176232270554,8962562187688,2162138794458242,116621376350016,234,498381950213.7436,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all-4/tagfex/order1/lr005/search_texture_tagfex__order-1__lr-005__seed-056__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all-4/tagfex/order1/lr005/log/search_texture_tagfex__order-1__lr-005__seed-056.log
texture-all-4,texture,tagfex,1,56,0.05,2,4,5977099244584774,5219163726059342,757935518525432,8139238039043016,333130976606648,471,707284451394.1571,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all-4/tagfex/order1/lr005/search_texture_tagfex__order-1__lr-005__seed-056__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all-4/tagfex/order1/lr005/log/search_texture_tagfex__order-1__lr-005__seed-056.log
texture-all-4,texture,tagfex,1,56,0.05,3,4,10253368450904786,9068810913224098,1184557537680688,18392606489947802,591153920665824,719,822189041259.8386,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all-4/tagfex/order1/lr005/search_texture_tagfex__order-1__lr-005__seed-056__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all-4/tagfex/order1/lr005/log/search_texture_tagfex__order-1__lr-005__seed-056.log
texture-all-4,texture,tagfex,1,56,0.05,4,4,15197719920771085,13579343162303104,1618376758467981,33590326410718887,899609802253451,960,937093544014.0115,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all-4/tagfex/order1/lr005/search_texture_tagfex__order-1__lr-005__seed-056__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all-4/tagfex/order1/lr005/log/search_texture_tagfex__order-1__lr-005__seed-056.log
texture-all-4,texture,tagfex,1,56,0.1,1,4,2162138794458242,2153176232270554,8962562187688,2162138794458242,116621376350016,234,498381950213.7436,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all-4/tagfex/order1/lr01/search_texture_tagfex__order-1__lr-01__seed-056__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all-4/tagfex/order1/lr01/log/search_texture_tagfex__order-1__lr-01__seed-056.log
texture-all-4,texture,tagfex,1,56,0.1,2,4,5977099245061534,5219163726536102,757935518525432,8139238039519776,333130976642652,471,707284451470.5988,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all-4/tagfex/order1/lr01/search_texture_tagfex__order-1__lr-01__seed-056__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all-4/tagfex/order1/lr01/log/search_texture_tagfex__order-1__lr-01__seed-056.log
texture-all-4,texture,tagfex,1,56,0.1,3,4,10253368451398358,9068810913717670,1184557537680688,18392606490918134,591153920677350,719,822189041275.8693,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all-4/tagfex/order1/lr01/search_texture_tagfex__order-1__lr-01__seed-056__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all-4/tagfex/order1/lr01/log/search_texture_tagfex__order-1__lr-01__seed-056.log
texture-all-4,texture,tagfex,1,56,0.1,4,4,15197719920683613,13579343162215632,1618376758467981,33590326411601747,899609802253451,960,937093544014.0115,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all-4/tagfex/order1/lr01/search_texture_tagfex__order-1__lr-01__seed-056__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all-4/tagfex/order1/lr01/log/search_texture_tagfex__order-1__lr-01__seed-056.log
texture-all-4,texture,tagfex,2,52,0.01,1,4,2273018143876562,2263595961840634,9422182035928,2273018143876562,122601982676760,246,498382043401.46344,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all-4/tagfex/order2/lr001/search_texture_tagfex__order-2__lr-001__seed-052__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all-4/tagfex/order2/lr001/log/search_texture_tagfex__order-2__lr-001__seed-052.log
texture-all-4,texture,tagfex,2,52,0.01,2,4,6091310580595361,5318892261884090,772418318711271,8364328724471923,339496497008823,480,707284368768.3812,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all-4/tagfex/order2/lr001/search_texture_tagfex__order-2__lr-001__seed-052__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all-4/tagfex/order2/lr001/log/search_texture_tagfex__order-2__lr-001__seed-052.log
texture-all-4,texture,tagfex,2,52,0.01,3,4,10210587251892186,9030972171440792,1179615080451394,18574915976364109,588687376233990,716,822189072952.5,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all-4/tagfex/order2/lr001/search_texture_tagfex__order-2__lr-001__seed-052__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all-4/tagfex/order2/lr001/log/search_texture_tagfex__order-2__lr-001__seed-052.log
texture-all-4,texture,tagfex,2,52,0.01,4,4,15197719923120497,13579343162199012,1618376760921485,33772635899484606,899609804707123,960,937093546569.9198,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all-4/tagfex/order2/lr001/search_texture_tagfex__order-2__lr-001__seed-052__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all-4/tagfex/order2/lr001/log/search_texture_tagfex__order-2__lr-001__seed-052.log
texture-all-4,texture,tagfex,2,52,0.05,1,4,2273018143876562,2263595961840634,9422182035928,2273018143876562,122601982676760,246,498382043401.46344,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all-4/tagfex/order2/lr005/search_texture_tagfex__order-2__lr-005__seed-052__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all-4/tagfex/order2/lr005/log/search_texture_tagfex__order-2__lr-005__seed-052.log
texture-all-4,texture,tagfex,2,52,0.05,2,4,6091310581062003,5318892262350732,772418318711271,8364328724938565,339496497014201,480,707284368779.5854,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all-4/tagfex/order2/lr005/search_texture_tagfex__order-2__lr-005__seed-052__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all-4/tagfex/order2/lr005/log/search_texture_tagfex__order-2__lr-005__seed-052.log
texture-all-4,texture,tagfex,2,52,0.05,3,4,10210587252462864,9030972172011470,1179615080451394,18574915977401429,588687376260116,716,822189072988.9888,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all-4/tagfex/order2/lr005/search_texture_tagfex__order-2__lr-005__seed-052__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all-4/tagfex/order2/lr005/log/search_texture_tagfex__order-2__lr-005__seed-052.log
texture-all-4,texture,tagfex,2,52,0.05,4,4,15197719923359603,13579343162438118,1618376760921485,33772635900761032,899609804707123,960,937093546569.9198,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all-4/tagfex/order2/lr005/search_texture_tagfex__order-2__lr-005__seed-052__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all-4/tagfex/order2/lr005/log/search_texture_tagfex__order-2__lr-005__seed-052.log
texture-all-4,texture,tagfex,2,52,0.1,1,4,2273018143876562,2263595961840634,9422182035928,2273018143876562,122601982676760,246,498382043401.46344,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all-4/tagfex/order2/lr01/search_texture_tagfex__order-2__lr-01__seed-052__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all-4/tagfex/order2/lr01/log/search_texture_tagfex__order-2__lr-01__seed-052.log
texture-all-4,texture,tagfex,2,52,0.1,2,4,6091310581230015,5318892262518744,772418318711271,8364328725106577,339496497044551,480,707284368842.8146,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all-4/tagfex/order2/lr01/search_texture_tagfex__order-2__lr-01__seed-052__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all-4/tagfex/order2/lr01/log/search_texture_tagfex__order-2__lr-01__seed-052.log
texture-all-4,texture,tagfex,2,52,0.1,3,4,10210587252724862,9030972172273468,1179615080451394,18574915977831439,588687376277110,716,822189073012.7235,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all-4/tagfex/order2/lr01/search_texture_tagfex__order-2__lr-01__seed-052__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all-4/tagfex/order2/lr01/log/search_texture_tagfex__order-2__lr-01__seed-052.log
texture-all-4,texture,tagfex,2,52,0.1,4,4,15197719924045681,13579343163124196,1618376760921485,33772635901877120,899609804753741,960,937093546618.4802,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all-4/tagfex/order2/lr01/search_texture_tagfex__order-2__lr-01__seed-052__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all-4/tagfex/order2/lr01/log/search_texture_tagfex__order-2__lr-01__seed-052.log
texture-all-4,texture,tagfex,2,53,0.01,1,4,2273018143876562,2263595961840634,9422182035928,2273018143876562,122601982676760,246,498382043401.46344,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all-4/tagfex/order2/lr001/search_texture_tagfex__order-2__lr-001__seed-053__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all-4/tagfex/order2/lr001/log/search_texture_tagfex__order-2__lr-001__seed-053.log
texture-all-4,texture,tagfex,2,53,0.01,2,4,6091310580600613,5318892261889342,772418318711271,8364328724477175,339496497008823,480,707284368768.3812,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all-4/tagfex/order2/lr001/search_texture_tagfex__order-2__lr-001__seed-053__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all-4/tagfex/order2/lr001/log/search_texture_tagfex__order-2__lr-001__seed-053.log
texture-all-4,texture,tagfex,2,53,0.01,3,4,10210448651854254,9030833571402860,1179615080451394,18574777376331429,588687376233990,716,822189072952.5,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all-4/tagfex/order2/lr001/search_texture_tagfex__order-2__lr-001__seed-053__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all-4/tagfex/order2/lr001/log/search_texture_tagfex__order-2__lr-001__seed-053.log
texture-all-4,texture,tagfex,2,53,0.01,4,4,15197719923098341,13579343162176856,1618376760921485,33772497299429770,899609804707123,960,937093546569.9198,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all-4/tagfex/order2/lr001/search_texture_tagfex__order-2__lr-001__seed-053__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all-4/tagfex/order2/lr001/log/search_texture_tagfex__order-2__lr-001__seed-053.log
texture-all-4,texture,tagfex,2,53,0.05,1,4,2273018143876562,2263595961840634,9422182035928,2273018143876562,122601982676760,246,498382043401.46344,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all-4/tagfex/order2/lr005/search_texture_tagfex__order-2__lr-005__seed-053__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all-4/tagfex/order2/lr005/log/search_texture_tagfex__order-2__lr-005__seed-053.log
texture-all-4,texture,tagfex,2,53,0.05,2,4,6091310581030501,5318892262319230,772418318711271,8364328724907063,339496497029441,480,707284368811.3354,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all-4/tagfex/order2/lr005/search_texture_tagfex__order-2__lr-005__seed-053__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all-4/tagfex/order2/lr005/log/search_texture_tagfex__order-2__lr-005__seed-053.log
texture-all-4,texture,tagfex,2,53,0.05,3,4,10210448652443116,9030833571991722,1179615080451394,18574777377350179,588687376269170,716,822189073001.634,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all-4/tagfex/order2/lr005/search_texture_tagfex__order-2__lr-005__seed-053__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all-4/tagfex/order2/lr005/log/search_texture_tagfex__order-2__lr-005__seed-053.log
texture-all-4,texture,tagfex,2,53,0.05,4,4,15197719923242421,13579343162320936,1618376760921485,33772497300592600,899609804707123,960,937093546569.9198,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all-4/tagfex/order2/lr005/search_texture_tagfex__order-2__lr-005__seed-053__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all-4/tagfex/order2/lr005/log/search_texture_tagfex__order-2__lr-005__seed-053.log
texture-all-4,texture,tagfex,2,53,0.1,1,4,2273018143876562,2263595961840634,9422182035928,2273018143876562,122601982676760,246,498382043401.46344,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all-4/tagfex/order2/lr01/search_texture_tagfex__order-2__lr-01__seed-053__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all-4/tagfex/order2/lr01/log/search_texture_tagfex__order-2__lr-01__seed-053.log
texture-all-4,texture,tagfex,2,53,0.1,2,4,6091310581201715,5318892262490444,772418318711271,8364328725078277,339496497044551,480,707284368842.8146,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all-4/tagfex/order2/lr01/search_texture_tagfex__order-2__lr-01__seed-053__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all-4/tagfex/order2/lr01/log/search_texture_tagfex__order-2__lr-01__seed-053.log
texture-all-4,texture,tagfex,2,53,0.1,3,4,10210448652640352,9030833572188958,1179615080451394,18574777377718629,588687376272756,716,822189073006.6425,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all-4/tagfex/order2/lr01/search_texture_tagfex__order-2__lr-01__seed-053__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all-4/tagfex/order2/lr01/log/search_texture_tagfex__order-2__lr-01__seed-053.log
texture-all-4,texture,tagfex,2,53,0.1,4,4,15197719924107409,13579343163185924,1618376760921485,33772497301826038,899609804754893,960,937093546619.6802,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all-4/tagfex/order2/lr01/search_texture_tagfex__order-2__lr-01__seed-053__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all-4/tagfex/order2/lr01/log/search_texture_tagfex__order-2__lr-01__seed-053.log
texture-all-4,texture,tagfex,2,54,0.01,1,4,2273018143876562,2263595961840634,9422182035928,2273018143876562,122601982676760,246,498382043401.46344,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all-4/tagfex/order2/lr001/search_texture_tagfex__order-2__lr-001__seed-054__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all-4/tagfex/order2/lr001/log/search_texture_tagfex__order-2__lr-001__seed-054.log
texture-all-4,texture,tagfex,2,54,0.01,2,4,6091310580596003,5318892261884732,772418318711271,8364328724472565,339496497008823,480,707284368768.3812,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all-4/tagfex/order2/lr001/search_texture_tagfex__order-2__lr-001__seed-054__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all-4/tagfex/order2/lr001/log/search_texture_tagfex__order-2__lr-001__seed-054.log
