exp_name,method,dataset,order,seed,backbone,lr,lr_candidates,loss_selection,best_lr,best_loss,total_search_flops,selection_loss,storage_bytes,tasks,selection_loss_eval_flops,average_incremental_accuracy,final_average_accuracy,average_forgetting,mean_final_accuracy_loss,backward_transfer,worst_forgotten_task,forgetting_mean,forgetting_median,forgetting_std,forgetting_min,forgetting_q25,forgetting_q75,forgetting_max,forgetting_positive_fraction,task_end_seen_accuracy_curve,forgetting_per_task,intransigence,intransigence_mean,final_hidden_neurons,training_runtime_s,training_gpu_ms,initial_task_s,incremental_tasks_total_s,mean_incremental_task_s,median_incremental_task_s,terminal_flops_per_sample,overall_learning_flops,core_training_flops,learning_auxiliary_flops,single_sample_forward_flops,model_parameter_bytes,replay_sample_bytes,replay_label_bytes,auxiliary_bytes,persistent_storage_bytes,persistent_storage_mib,inference_latency_ms_per_sample,peak_allocated_gpu_memory_mib,intransigence_reference_lr,intransigence_reference_file
texture-all-4,icarl,texture,2,55,resnet18_cifar,0.05,"[0.1,0.05,0.01]",last_epoch_train_mean,0.1,0.05282109379768372,22217596298161302,0.05912498210867246,44699952,4,0,0.9743659420289855,0.9916666666666667,0.0,0.0,-0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[1.0,0.9166666666666666,0.9891304347826086,0.9916666666666667]","[0.0,0.0,0.0]","[-0.01851851851851849,-0.8181818181818181,-0.359375,-0.017857142857142905]",-0.3034831198893699,512,122.85920320899459,122862.86328125,10.624363595998148,112.23483961299644,37.41161320433215,37.959332561993506,960934892584.5009,7405865432720434,5529951638018528,1875913794701906,38301461004,44699952,394272000,11520,89530232,528513704,504.02994537353516,0.40585496250666137,10134.2314453125,0.1,
texture-all-4,icarl,texture,2,55,resnet18_cifar,0.01,"[0.1,0.05,0.01]",last_epoch_train_mean,0.1,0.05282109379768372,22217596298161302,0.14503120581309,44699952,4,0,0.8792572463768116,0.7833333333333333,0.12642045454545456,0.12642045454545456,-0.12642045454545456,1,0.12642045454545456,0.030303030303030276,0.1464321588076648,0.015625,0.022964015151515138,0.18181818181818182,0.33333333333333337,1.0,"[1.0,0.875,0.8586956521739131,0.7833333333333333]","[0.33333333333333337,0.030303030303030276,0.015625]","[-0.01851851851851849,-0.8181818181818181,-0.25,0.375]",-0.17792508417508415,512,123.20033441198757,123203.9326171875,10.403214471007232,112.79711994098034,37.59903998032678,38.09350214600272,960934892584.5009,7405865432720434,5529951638018528,1875913794701906,38301461004,44699952,394272000,11520,89530232,528513704,504.02994537353516,0.4031584541735356,10134.2314453125,0.1,
texture-all-4,icarl,texture,2,56,resnet18_cifar,0.1,"[0.1,0.05,0.01]",last_epoch_train_mean,0.1,0.049016654243071875,22217596298161302,0.049016654243071875,44699952,4,0,0.9764039855072464,0.9708333333333333,0.04320987654320988,0.04320987654320988,-0.04320987654320988,1,0.04320987654320988,0.0,0.06110799343587449,0.0,0.0,0.06481481481481483,0.12962962962962965,0.3333333333333333,"[1.0,1.0,0.9347826086956522,0.9708333333333333]","[0.12962962962962965,0.0,0.0]","[-0.03703703703703709,-0.5454545454545454,0.0,-0.017857142857142905]",-0.15008718133718135,512,122.53493799900752,122538.5341796875,10.505625121004414,112.02931287800311,37.343104292667704,38.12177218400757,960934892584.5009,7405865432720434,5529951638018528,1875913794701906,38301461004,44699952,394272000,11520,89530232,528513704,504.02994537353516,0.40689159589722596,10134.2314453125,0.1,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/joint_result_texture-all-4/icarl/order2/joint_texture_icarl__order-2__seed-056.json
texture-all-4,icarl,texture,2,56,resnet18_cifar,0.05,"[0.1,0.05,0.01]",last_epoch_train_mean,0.1,0.049016654243071875,22217596298161302,0.06212239786982536,44699952,4,0,0.9216938405797102,0.9208333333333333,0.10493827160493825,0.10493827160493825,-0.10493827160493825,1,0.10493827160493825,0.0,0.14840512691569516,0.0,0.0,0.15740740740740738,0.31481481481481477,0.3333333333333333,"[1.0,0.8583333333333333,0.907608695652174,0.9208333333333333]","[0.31481481481481477,0.0,0.0]","[-0.03703703703703709,-0.5454545454545454,0.0,0.017857142857142794]",-0.14115860990860993,512,122.89800768901478,122901.8876953125,10.666727811010787,112.23127987800399,37.41042662600133,38.13415621800232,960934892584.5009,7405865432720434,5529951638018528,1875913794701906,38301461004,44699952,394272000,11520,89530232,528513704,504.02994537353516,0.40388776245284436,10134.2314453125,0.1,
texture-all-4,icarl,texture,2,56,resnet18_cifar,0.01,"[0.1,0.05,0.01]",last_epoch_train_mean,0.1,0.049016654243071875,22217596298161302,0.14771801133950552,44699952,4,0,0.8772644927536233,0.8083333333333333,0.14204545454545456,0.14204545454545456,-0.14204545454545456,1,0.14204545454545456,0.0625,0.1358981251840058,0.030303030303030276,0.04640151515151514,0.19791666666666669,0.33333333333333337,1.0,"[1.0,0.8583333333333333,0.842391304347826,0.8083333333333333]","[0.33333333333333337,0.030303030303030276,0.0625]","[-0.03703703703703709,-0.5454545454545454,0.1875,0.1607142857142857]",-0.0585693241943242,512,123.13922165401164,123142.927734375,10.63557216800109,112.50364948601054,37.50121649533685,38.042826012009755,960934892584.5009,7405865432720434,5529951638018528,1875913794701906,38301461004,44699952,394272000,11520,89530232,528513704,504.02994537353516,0.4039811583425035,10134.2314453125,0.1,
texture-all-4,icarl,texture,3,52,resnet18_cifar,0.1,"[0.1,0.05,0.01]",last_epoch_train_mean,0.1,0.0620361457268397,22252584573010836,0.0620361457268397,44699952,4,0,0.7872704802259888,0.7875,0.2727447032882753,0.2727447032882753,-0.2727447032882753,1,0.2727447032882753,0.22807017543859653,0.24299551086841847,0.0,0.11403508771929827,0.409117054932413,0.5901639344262295,0.6666666666666666,"[1.0,0.6779661016949152,0.6836158192090396,0.7875]","[0.5901639344262295,0.22807017543859653,0.0]","[-0.049180327868852514,-0.6842105263157895,0.0,-0.031746031746031744]",-0.19128422148266844,512,122.61824519197398,122621.9130859375,10.181100499990862,112.43714469198312,37.47904823066104,38.13551717500377,961435972758.8817,7417528191003612,5534551961761288,1882976229242324,38301461004,44699952,394272000,11520,89530232,528513704,504.02994537353516,0.4053849250340136,10133.90673828125,0.1,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/joint_result_texture-all-4/icarl/order3/joint_texture_icarl__order-3__seed-052.json
texture-all-4,icarl,texture,3,52,resnet18_cifar,0.05,"[0.1,0.05,0.01]",last_epoch_train_mean,0.1,0.0620361457268397,22252584573010836,0.07277730504671732,44699952,4,0,0.848282798462536,0.7875,0.21809989454510592,0.21245017703098165,-0.21245017703098165,1,0.21809989454510592,0.22807017543859653,0.1741502288068667,0.0,0.11403508771929827,0.3271498418176589,0.42622950819672123,0.6666666666666666,"[0.9672131147540983,0.847457627118644,0.7909604519774012,0.7875]","[0.42622950819672123,0.22807017543859653,0.0]","[-0.016393442622950838,-0.543859649122807,0.016949152542372836,-0.031746031746031744]",-0.1437624927373542,512,123.9952591520123,123998.9716796875,10.360876022998127,113.63438312901417,37.87812770967139,38.79235469199193,961435972758.8817,7417528191003612,5534551961761288,1882976229242324,38301461004,44699952,394272000,11520,89530232,528513704,504.02994537353516,0.4065079333789375,10133.90673828125,0.1,
texture-all-4,icarl,texture,3,52,resnet18_cifar,0.01,"[0.1,0.05,0.01]",last_epoch_train_mean,0.1,0.0620361457268397,22252584573010836,0.15199971795082093,44699952,4,0,0.7025145873853849,0.6,0.1573569006335418,0.1573569006335418,-0.1573569006335418,1,0.1573569006335418,0.15254237288135586,0.030366818184298067,0.1228070175438597,0.13767469521260778,0.17463184217838285,0.19672131147540983,1.0,"[0.8032786885245902,0.6779661016949152,0.7288135593220338,0.6]","[0.19672131147540983,0.1228070175438597,0.15254237288135586]","[0.14754098360655732,-0.4035087719298246,0.06779661016949157,0.5079365079365079]",0.07994133244568305,512,123.61766765498032,123621.28515625,10.496617194992723,113.1210504599876,37.707016819995864,38.68521803698968,961435972758.8817,7417528191003612,5534551961761288,1882976229242324,38301461004,44699952,394272000,11520,89530232,528513704,504.02994537353516,0.4075127916924733,10133.90673828125,0.1,
texture-all-4,icarl,texture,3,53,resnet18_cifar,0.1,"[0.1,0.05,0.01]",last_epoch_train_mean,0.05,0.062048491835594174,22252584573010836,0.07287400489052137,44699952,4,0,0.8832274011299435,0.8916666666666667,0.12098552391908735,0.09838665386259016,-0.09838665386259016,1,0.12098552391908735,0.03508771929824561,0.14698825515940223,0.0,0.017543859649122806,0.18147828587863102,0.3278688524590164,0.6666666666666666,"[1.0,0.9067796610169492,0.7344632768361582,0.8916666666666667]","[0.3278688524590164,0.03508771929824561,0.0]","[0.0,-0.10526315789473684,-0.32203389830508466,0.06349206349206349]",-0.0909512481769395,512,122.74995725900226,122753.58984375,10.407367115010857,112.3425901439914,37.447530047997134,38.2931314400048,961435972758.8817,7417528191003612,5534551961761288,1882976229242324,38301461004,44699952,394272000,11520,89530232,528513704,504.02994537353516,0.4065454833228917,10133.90673828125,0.05,
texture-all-4,icarl,texture,3,53,resnet18_cifar,0.05,"[0.1,0.05,0.01]",last_epoch_train_mean,0.05,0.062048491835594174,22252584573010836,0.062048491835594174,44699952,4,0,0.8684675141242938,0.875,0.09874412807976223,0.06365640878151661,-0.06365640878151661,1,0.09874412807976223,0.01754385964912275,0.1274413227841648,0.0,0.008771929824561375,0.14811619211964333,0.2786885245901639,0.6666666666666666,"[1.0,0.7796610169491526,0.8192090395480226,0.875]","[0.2786885245901639,0.01754385964912275,0.0]","[0.0,0.19298245614035092,-0.38983050847457623,0.015873015873015928]",-0.045243759115302346,512,123.15960557498329,123163.2373046875,10.60440261499025,112.55520295999304,37.518400986664346,38.45063252399268,961435972758.8817,7417528191003612,5534551961761288,1882976229242324,38301461004,44699952,394272000,11520,89530232,528513704,504.02994537353516,0.4040510875711334,10133.90673828125,0.05,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/joint_result_texture-all-4/icarl/order3/joint_texture_icarl__order-3__seed-053.json
texture-all-4,icarl,texture,3,53,resnet18_cifar,0.01,"[0.1,0.05,0.01]",last_epoch_train_mean,0.05,0.062048491835594174,22252584573010836,0.15082083741823832,44699952,4,0,0.8178319209039548,0.825,0.045249736362764824,0.045249736362764824,-0.045249736362764824,2,0.045249736362764824,0.06557377049180324,0.03205149833222795,0.0,0.03278688524590162,0.06787460454414723,0.07017543859649122,0.6666666666666666,"[1.0,0.6440677966101694,0.8022598870056498,0.825]","[0.06557377049180324,0.07017543859649122,0.0]","[0.0,0.19298245614035092,-0.35593220338983045,0.23809523809523814]",0.018786372711439653,512,123.17699660599465,123180.58203125,10.540617008999106,112.63637959699554,37.54545986566518,38.555203198993695,961435972758.8817,7417528191003612,5534551961761288,1882976229242324,38301461004,44699952,394272000,11520,89530232,528513704,504.02994537353516,0.4043044333229773,10133.90673828125,0.05,
texture-all-4,icarl,texture,3,54,resnet18_cifar,0.1,"[0.1,0.05,0.01]",last_epoch_train_mean,0.1,0.06784492209553719,22252584573010836,0.06784492209553719,44699952,4,0,0.8631355932203391,0.8,0.21570319240724758,0.21570319240724758,-0.21570319240724758,2,0.21570319240724758,0.2786885245901639,0.15686274692266144,0.0,0.13934426229508196,0.3235547886108714,0.36842105263157887,0.6666666666666666,"[1.0,0.8220338983050848,0.8305084745762712,0.8]","[0.2786885245901639,0.36842105263157887,0.0]","[-0.016393442622950838,-0.12280701754385959,0.0,0.04761904761904767]",-0.022895353136940688,512,123.01743252000597,123021.208984375,10.51813328100252,112.49929923900345,37.49976641300115,38.1943998880015,961435972758.8817,7417528191003612,5534551961761288,1882976229242324,38301461004,44699952,394272000,11520,89530232,528513704,504.02994537353516,0.40812542920320993,10133.90673828125,0.1,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/joint_result_texture-all-4/icarl/order3/joint_texture_icarl__order-3__seed-054.json
texture-all-4,icarl,texture,3,54,resnet18_cifar,0.05,"[0.1,0.05,0.01]",last_epoch_train_mean,0.1,0.06784492209553719,22252584573010836,0.08274463564157486,44699952,4,0,0.8178848870056498,0.7291666666666666,0.2827084846505446,0.2827084846505446,-0.2827084846505446,1,0.2827084846505446,0.17543859649122806,0.2715913908071364,0.016949152542372836,0.09619387451680045,0.41558815070463045,0.6557377049180328,1.0,"[1.0,0.7966101694915254,0.7457627118644068,0.7291666666666666]","[0.6557377049180328,0.17543859649122806,0.016949152542372836]","[-0.016393442622950838,0.0,0.0,0.0]",-0.0040983606557377095,512,123.20426616500481,123208.0009765625,10.545374413995887,112.65889175100892,37.55296391700298,38.507193255005404,961435972758.8817,7417528191003612,5534551961761288,1882976229242324,38301461004,44699952,394272000,11520,89530232,528513704,504.02994537353516,0.4036439457801559,10133.90673828125,0.1,
texture-all-4,icarl,texture,3,54,resnet18_cifar,0.01,"[0.1,0.05,0.01]",last_epoch_train_mean,0.1,0.06784492209553719,22252584573010836,0.14690425793329875,44699952,4,0,0.8513418079096046,0.75,0.12949178540497763,0.12949178540497763,-0.12949178540497763,1,0.12949178540497763,0.14035087719298245,0.04657797012206861,0.06779661016949146,0.10407374368123695,0.16033937302272072,0.180327868852459,1.0,"[1.0,0.7966101694915254,0.8587570621468926,0.75]","[0.180327868852459,0.14035087719298245,0.06779661016949146]","[-0.016393442622950838,0.07017543859649122,0.03389830508474578,0.2698412698412699]",0.08938039272488901,512,124.12815375899663,124131.7939453125,10.392094035007176,113.73605972398946,37.91201990799649,38.71829833499214,961435972758.8817,7417528191003612,5534551961761288,1882976229242324,38301461004,44699952,394272000,11520,89530232,528513704,504.02994537353516,0.404887708282331,10133.90673828125,0.1,
texture-all-4,icarl,texture,3,55,resnet18_cifar,0.1,"[0.1,0.05,0.01]",last_epoch_train_mean,0.05,0.06786650543411572,22252584573010836,0.06818266982833544,44699952,4,0,0.7757062146892655,0.7666666666666667,0.272361230946218,0.2667115134320937,-0.2667115134320937,1,0.272361230946218,0.21052631578947367,0.25145659726551445,0.0,0.10526315789473684,0.408541846419327,0.6065573770491803,0.6666666666666666,"[1.0,0.635593220338983,0.7005649717514124,0.7666666666666667]","[0.6065573770491803,0.21052631578947367,0.0]","[0.0,-0.5789473684210527,0.016949152542372836,-0.09523809523809523]",-0.16430907777919376,512,124.47415029100375,124477.787109375,10.471370521001518,114.00277977000223,38.000926590000745,38.9791631160042,961435972758.8817,7417528191003612,5534551961761288,1882976229242324,38301461004,44699952,394272000,11520,89530232,528513704,504.02994537353516,0.4048590333695756,10133.90673828125,0.05,
texture-all-4,icarl,texture,3,55,resnet18_cifar,0.05,"[0.1,0.05,0.01]",last_epoch_train_mean,0.05,0.06786650543411572,22252584573010836,0.06786650543411572,44699952,4,0,0.8308792372881356,0.8291666666666667,0.20477423065861378,0.20477423065861378,-0.20477423065861378,2,0.20477423065861378,0.24590163934426235,0.15319294112205353,0.0,0.12295081967213117,0.30716134598792066,0.368421052631579,0.6666666666666666,"[1.0,0.788135593220339,0.7062146892655368,0.8291666666666667]","[0.24590163934426235,0.368421052631579,0.0]","[0.0,-0.5614035087719298,0.0,-0.1428571428571428]",-0.17606516290726815,512,124.54721614900336,124550.7978515625,10.635100264000357,113.912115885003,37.970705295001004,38.66000022100343,961435972758.8817,7417528191003612,5534551961761288,1882976229242324,38301461004,44699952,394272000,11520,89530232,528513704,504.02994537353516,0.4039872917322403,10133.90673828125,0.05,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/joint_result_texture-all-4/icarl/order3/joint_texture_icarl__order-3__seed-055.json
texture-all-4,icarl,texture,3,55,resnet18_cifar,0.01,"[0.1,0.05,0.01]",last_epoch_train_mean,0.05,0.06786650543411572,22252584573010836,0.14847667018572488,44699952,4,0,0.8783368644067797,0.7958333333333333,0.0970883725011333,0.09124041928475905,-0.09124041928475905,2,0.0970883725011333,0.06779661016949146,0.043006167870306235,0.06557377049180324,0.06668519033064735,0.11284567350579833,0.1578947368421052,1.0,"[1.0,0.8305084745762712,0.8870056497175142,0.7958333333333333]","[0.06557377049180324,0.1578947368421052,0.06779661016949146]","[0.0,-0.3508771929824562,0.03389830508474578,0.07936507936507942]",-0.059403452133157744,512,124.4476733890042,124451.3740234375,10.73803060600767,113.70964278299653,37.903214260998844,38.989267618002486,961435972758.8817,7417528191003612,5534551961761288,1882976229242324,38301461004,44699952,394272000,11520,89530232,528513704,504.02994537353516,0.40607694172649644,10133.90673828125,0.05,
texture-all-4,icarl,texture,3,56,resnet18_cifar,0.1,"[0.1,0.05,0.01]",last_epoch_train_mean,0.05,0.0709799200296402,22252584573010836,0.07374523729085922,44699952,4,0,0.9296433615819208,0.8541666666666666,0.19192790719969322,0.19192790719969322,-0.19192790719969322,1,0.19192790719969322,0.2807017543859649,0.13584044268130427,0.0,0.14035087719298245,0.2878918607995398,0.29508196721311475,0.6666666666666666,"[1.0,0.9830508474576272,0.8813559322033898,0.8541666666666666]","[0.29508196721311475,0.2807017543859649,0.0]","[-0.34426229508196726,0.01754385964912286,0.0,0.0]",-0.0816796088582111,512,124.45340606899117,124457.111328125,10.552063359005842,113.90134270998533,37.96711423666178,38.711033939995104,961435972758.8817,7417528191003612,5534551961761288,1882976229242324,38301461004,44699952,394272000,11520,89530232,528513704,504.02994537353516,0.40394137085968396,10133.90673828125,0.05,
texture-all-4,icarl,texture,3,56,resnet18_cifar,0.05,"[0.1,0.05,0.01]",last_epoch_train_mean,0.05,0.0709799200296402,22252584573010836,0.0709799200296402,44699952,4,0,0.9514653954802259,0.8708333333333333,0.16853609433419614,0.16853609433419614,-0.16853609433419614,1,0.16853609433419614,0.21052631578947367,0.12407182292792583,0.0,0.10526315789473684,0.2528041415012942,0.29508196721311475,0.6666666666666666,"[1.0,0.9915254237288136,0.943502824858757,0.8708333333333333]","[0.29508196721311475,0.21052631578947367,0.0]","[-0.34426229508196726,0.01754385964912286,0.0,0.0]",-0.0816796088582111,512,124.16863366801408,124172.2939453125,10.702281497011427,113.46635217100265,37.82211739033422,38.8178811329999,961435972758.8817,7417528191003612,5534551961761288,1882976229242324,38301461004,44699952,394272000,11520,89530232,528513704,504.02994537353516,0.40999925416447996,10133.90673828125,0.05,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/joint_result_texture-all-4/icarl/order3/joint_texture_icarl__order-3__seed-056.json
texture-all-4,icarl,texture,3,56,resnet18_cifar,0.01,"[0.1,0.05,0.01]",last_epoch_train_mean,0.05,0.0709799200296402,22252584573010836,0.14977391560872397,44699952,4,0,0.8872351694915255,0.8625,0.04448279167865018,0.02693893202952735,-0.02693893202952735,1,0.04448279167865018,0.03508771929824561,0.04070139381776015,0.0,0.017543859649122806,0.06672418751797526,0.09836065573770492,0.6666666666666666,"[1.0,0.8050847457627118,0.8813559322033898,0.8625]","[0.09836065573770492,0.03508771929824561,0.0]","[-0.34426229508196726,0.29824561403508776,0.016949152542372836,0.15873015873015872]",0.03241565755641301,512,123.84373492198938,123847.38671875,10.591520494999713,113.25221442698967,37.75073814232989,38.740753277990734,961435972758.8817,7417528191003612,5534551961761288,1882976229242324,38301461004,44699952,394272000,11520,89530232,528513704,504.02994537353516,0.4047199041451677,10133.90673828125,0.05,
texture-all-4,er_ace,texture,1,52,resnet18_cifar,0.1,"[0.1,0.05,0.01]",last_epoch_train_mean,0.1,0.0400038990056861,23185692505531908,0.0400038990056861,44699952,4,0,0.5883397527244694,0.625,0.12818662818662818,-0.04397454397454396,0.04397454397454396,1,0.12818662818662818,0.12698412698412698,0.10515830044758828,0.0,0.06349206349206349,0.19227994227994227,0.25757575757575757,0.6666666666666666,"[0.9696969696969697,0.29457364341085274,0.46408839779005523,0.625]","[0.25757575757575757,0.12698412698412698,0.0]","[0.030303030303030276,0.8095238095238095,-0.019230769230769218,0.0847457627118644]",0.22633545832698376,512,211.29965067800367,211307.306640625,17.98450722900452,193.31514344899915,64.43838114966638,64.46995985099056,460034179344.8153,7728564168510636,5886102984073836,1842461184436800,38301453324,44699952,394272000,11520,44742460,483725932,461.3169975280762,0.6835607666289434,40857.76171875,0.1,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/joint_result_texture-all-4/er_ace/order1/joint_texture_er_ace__order-1__seed-052.json
texture-all-4,er_ace,texture,1,52,resnet18_cifar,0.05,"[0.1,0.05,0.01]",last_epoch_train_mean,0.1,0.0400038990056861,23185692505531908,0.06764722099195378,44699952,4,0,0.7229662964931339,0.9041666666666667,0.031505531505531516,-0.20137270137270136,0.20137270137270136,2,0.031505531505531516,0.015151515151515249,0.03440246448378283,0.0,0.0075757575757576245,0.04725829725829728,0.0793650793650793,0.6666666666666666,"[0.3484848484848485,0.7441860465116279,0.8950276243093923,0.9041666666666667]","[0.015151515151515249,0.0793650793650793,0.0]","[0.6515151515151515,0.2698412698412699,-0.6346153846153846,-0.05084745762711862]",0.05897339477847954,512,212.0468072870135,212057.04296875,15.136397819995182,196.91040946701833,65.63680315567278,65.94993677000457,460034179344.8153,7728564168510636,5886102984073836,1842461184436800,38301453324,44699952,394272000,11520,44742460,483725932,461.3169975280762,0.6288378583121812,40854.505859375,0.1,
texture-all-4,er_ace,texture,1,52,resnet18_cifar,0.01,"[0.1,0.05,0.01]",last_epoch_train_mean,0.1,0.0400038990056861,23185692505531908,0.041851734642047604,44699952,4,0,0.9944521178637201,0.9833333333333333,0.021164021164021163,0.014753764753764739,-0.014753764753764739,2,0.021164021164021163,0.0,0.029930445764509945,0.0,0.0,0.031746031746031744,0.06349206349206349,0.3333333333333333,"[1.0,1.0,0.994475138121547,0.9833333333333333]","[0.0,0.06349206349206349,0.0]","[0.0,0.0,-0.6538461538461537,-0.05084745762711862]",-0.1761734028683181,512,213.7829459370114,213791.2607421875,14.847158595002838,198.93578734200855,66.31192911400285,66.28383864399802,460034179344.8153,7728564168510636,5886102984073836,1842461184436800,38301453324,44699952,394272000,11520,44742460,483725932,461.3169975280762,0.8386981333387666,40854.505859375,0.1,
texture-all-4,er_ace,texture,1,53,resnet18_cifar,0.1,"[0.1,0.05,0.01]",last_epoch_train_mean,0.01,0.03630882472232664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texture-all-4,er_ace,texture,1,53,resnet18_cifar,0.05,"[0.1,0.05,0.01]",last_epoch_train_mean,0.01,0.03630882472232664,,0.03717898594455105,44699952,4,0,0.6500867518172863,0.975,0.0209235209235209,-0.47557997557997567,0.47557997557997567,2,0.0209235209235209,0.015151515151515138,0.019864213416935336,0.0,0.007575757575757569,0.03138528138528135,0.04761904761904756,0.6666666666666666,"[0.3181818181818182,0.9922480620155039,0.3149171270718232,0.975]","[0.015151515151515138,0.04761904761904756,0.0]","[0.6818181818181819,0.015873015873015928,-0.019230769230769218,0.0]",0.16961510711510713,512,213.48939022699778,213496.486328125,15.152979595004581,198.3364106319932,66.11213687733107,66.09816374599177,460034179344.8153,7728564168510636,5886102984073836,1842461184436800,38301453324,44699952,394272000,11520,44742460,483725932,461.3169975280762,0.866109058370057,40854.505859375,0.01,
texture-all-4,er_ace,texture,1,53,resnet18_cifar,0.01,"[0.1,0.05,0.01]",last_epoch_train_mean,0.01,0.03630882472232664,,0.03630882472232664,44699952,4,0,0.9885877071823204,0.9875,0.01587301587301589,-0.01617826617826616,0.01617826617826616,2,0.01587301587301589,0.0,0.022447834323382487,0.0,0.0,0.023809523809523836,0.04761904761904767,0.3333333333333333,"[1.0,1.0,0.9668508287292817,0.9875]","[0.0,0.04761904761904767,0.0]","[0.0,0.0,-0.75,0.0]",-0.1875,512,213.4917951440002,213503.41796875,15.537930528997094,197.9538646150031,65.98462153833437,66.473559363003,460034179344.8153,7728564168510636,5886102984073836,1842461184436800,38301453324,44699952,394272000,11520,44742460,483725932,461.3169975280762,0.8892755874815824,40854.505859375,0.01,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/joint_result_texture-all-4/er_ace/order1/joint_texture_er_ace__order-1__seed-053.json
texture-all-4,er_ace,texture,1,54,resnet18_cifar,0.1,"[0.1,0.05,0.01]",last_epoch_train_mean,0.1,0.023692906714388444,23185692505531908,0.023692906714388444,44699952,4,0,0.8440346384310795,0.95,0.025493025493025494,-0.07066082066082065,0.07066082066082065,1,0.025493025493025494,0.015873015873015817,0.025660372618276396,0.0,0.007936507936507908,0.03823953823953824,0.06060606060606066,0.6666666666666666,"[0.9393939393939394,0.751937984496124,0.7348066298342542,0.95]","[0.06060606060606066,0.015873015873015817,0.0]","[-0.4696969696969697,-0.8253968253968254,0.09615384615384615,-0.016949152542372836]",-0.30397227537058047,512,211.69929971400416,211709.283203125,15.715148101997329,195.98415161200683,65.32805053733561,65.34946246500476,460034179344.8153,7728564168510636,5886102984073836,1842461184436800,38301453324,44699952,394272000,11520,44742460,483725932,461.3169975280762,0.8236656791874944,40854.505859375,0.1,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/joint_result_texture-all-4/er_ace/order1/joint_texture_er_ace__order-1__seed-054.json
texture-all-4,er_ace,texture,1,54,resnet18_cifar,0.05,"[0.1,0.05,0.01]",last_epoch_train_mean,0.1,0.023692906714388444,23185692505531908,0.04104448052671935,44699952,4,0,0.8174064053745731,0.7916666666666666,0.1257816257816258,0.024938024938024956,-0.024938024938024956,2,0.1257816257816258,0.0757575757575758,0.12810289953857146,0.0,0.0378787878787879,0.1886724386724387,0.3015873015873016,0.6666666666666666,"[0.7424242424242424,0.8294573643410853,0.9060773480662984,0.7916666666666666]","[0.0757575757575758,0.3015873015873016,0.0]","[-0.2727272727272727,-0.6666666666666666,-0.11538461538461542,0.1694915254237288]",-0.2213217573387065,512,214.00663509601145,214018.556640625,16.856684481012053,197.1499506149994,65.7166502049998,65.91460535999795,460034179344.8153,7728564168510636,5886102984073836,1842461184436800,38301453324,44699952,394272000,11520,44742460,483725932,461.3169975280762,0.6438186333374082,40854.505859375,0.1,
texture-all-4,er_ace,texture,1,54,resnet18_cifar,0.01,"[0.1,0.05,0.01]",last_epoch_train_mean,0.1,0.023692906714388444,23185692505531908,0.05117540925555704,44699952,4,0,0.995639133367596,0.9958333333333333,0.0,0.0,-0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[1.0,0.9922480620155039,0.994475138121547,0.9958333333333333]","[0.0,0.0,0.0]","[-0.5303030303030303,-0.8571428571428571,-0.1923076923076923,-0.016949152542372836]",-0.3991756830739881,512,222.65157268900657,222663.162109375,16.749361859998317,205.90221082900825,68.63407027633609,68.80768140500004,460034179344.8153,7728564168510636,5886102984073836,1842461184436800,38301453324,44699952,394272000,11520,44742460,483725932,461.3169975280762,0.8632116958324332,40854.505859375,0.1,
texture-all-4,er_ace,texture,1,55,resnet18_cifar,0.1,"[0.1,0.05,0.01]",last_epoch_train_mean,0.01,0.0327300510187614,23185692505531908,0.06021509257713294,44699952,4,0,0.7020672726883378,0.975,0.0,-0.35042735042735046,0.35042735042735046,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[0.3333333333333333,0.7209302325581395,0.7790055248618785,0.975]","[0.0,0.0,0.0]","[0.6666666666666667,0.0793650793650793,0.3846153846153846,0.0]",0.28266178266178266,512,231.89948548302345,231908.2109375,17.845342116008396,214.05414336701506,71.35138112233835,71.44109674599895,460034179344.8153,7728564168510636,5886102984073836,1842461184436800,38301453324,44699952,394272000,11520,44742460,483725932,461.3169975280762,0.7740119041045546,40854.505859375,0.01,
