exp_name,method,dataset,order,seed,backbone,lr,lr_candidates,loss_selection,selection_loss,best_lr,best_loss,total_search_flops,storage_bytes,tasks,selection_loss_eval_flops,average_incremental_accuracy,final_average_accuracy,average_forgetting,mean_final_accuracy_loss,backward_transfer,worst_forgotten_task,forgetting_mean,forgetting_median,forgetting_std,forgetting_min,forgetting_q25,forgetting_q75,forgetting_max,forgetting_positive_fraction,task_end_seen_accuracy_curve,forgetting_per_task,intransigence,intransigence_mean,final_hidden_neurons,training_runtime_s,training_gpu_ms,initial_task_s,incremental_tasks_total_s,mean_incremental_task_s,median_incremental_task_s,terminal_flops_per_sample,overall_learning_flops,core_training_flops,learning_auxiliary_flops,single_sample_forward_flops,model_parameter_bytes,replay_sample_bytes,replay_label_bytes,auxiliary_bytes,persistent_storage_bytes,persistent_storage_mib,inference_latency_ms_per_sample,peak_allocated_gpu_memory_mib,intransigence_reference_lr,intransigence_reference_file
spike-all,ewc,spike,3,63,resnet18_cifar,0.05,"[0.1,0.05,0.01]",last_epoch_train_mean,0.006931904425717289,0.05,0.006931904425717289,16954551690900210,44716368,18,0,0.15787030220863307,0.0499359795134443,0.9994972347913524,0.9994972347913524,-0.9994972347913524,2,0.9994972347913524,1.0,0.002011060834590239,0.9914529914529915,1.0,1.0,1.0,1.0,"[0.9914529914529915,0.25,0.2,0.16666666666666666,0.14285714285714285,0.125,0.1111111111111111,0.18461538461538463,0.09090909090909091,0.08137044967880086,0.07889546351084813,0.07312614259597806,0.06655290102389079,0.0624,0.058734939759036146,0.05547652916073969,0.05256064690026954,0.0499359795134443]","[0.9914529914529915,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0]","[0.0,-0.5897435897435898,-0.05128205128205132,-0.02564102564102566,-0.15384615384615385,-0.02564102564102566,-0.28205128205128205,-0.02564102564102566,-0.28205128205128205,-0.23684210526315785,-0.19999999999999996,-0.025000000000000022,-0.1282051282051282,-0.20512820512820518,-0.10256410256410253,0.0,-0.02564102564102566,-0.02564102564102566]",-0.13249550157444895,512,855.9676424829959,855993.1015625,18.327091273997212,837.6405512089987,49.27297360052933,49.41468844199699,3008510993807.6895,5651517230300070,5382632009585574,268885220714496,27838714900,44716368,0,0,1654544196,1699260564,1620.5411567687988,0.2939977042209154,9587.85693359375,0.05,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/joint_result_spike-all/ewc/order3/joint_spike_ewc__order-3__seed-063.json
spike-all,ewc,spike,3,65,resnet18_cifar,0.05,"[0.1,0.05,0.01]",last_epoch_train_mean,0.005801517614712997,0.05,0.005801517614712997,16954551690900210,44716368,18,0,0.15690028457194877,0.0499359795134443,1.0,1.0,-1.0,1,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,"[1.0,0.25,0.2,0.16666666666666666,0.20146520146520147,0.125,0.1111111111111111,0.1,0.09090909090909091,0.08137044967880086,0.07889546351084813,0.07312614259597806,0.06655290102389079,0.0624,0.058734939759036146,0.05547652916073969,0.05256064690026954,0.0499359795134443]","[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0]","[-0.008547008547008517,-0.6666666666666667,-0.7948717948717949,-0.1282051282051282,-0.05128205128205132,0.0,-0.3076923076923077,-0.15384615384615385,-0.3589743589743589,-0.052631578947368474,0.0,-0.525,-0.15384615384615385,-0.2564102564102564,-0.20512820512820518,0.0,-0.02564102564102566,-0.05128205128205132]",-0.20777915229669616,512,851.0805902570064,851106.103515625,18.316508639996755,832.7640816170097,48.98612244805939,48.51720820499759,3008510993807.6895,5651517230300070,5382632009585574,268885220714496,27838714900,44716368,0,0,1654544196,1699260564,1620.5411567687988,0.2936519167668314,9587.85693359375,0.05,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/joint_result_spike-all/ewc/order3/joint_spike_ewc__order-3__seed-065.json
spike-all,ewc,spike,3,67,resnet18_cifar,0.01,"[0.1,0.05,0.01]",last_epoch_train_mean,0.009376016185150384,0.01,0.009376016185150384,16954551690900210,44716368,18,0,0.1526946136996112,0.0499359795134443,0.9989944695827049,0.9989944695827049,-0.9989944695827049,2,0.9989944695827049,1.0,0.0040221216691805044,0.9829059829059829,1.0,1.0,1.0,1.0,"[0.9829059829059829,0.25,0.2,0.16666666666666666,0.14285714285714285,0.125,0.1111111111111111,0.1,0.09090909090909091,0.08137044967880086,0.07889546351084813,0.07312614259597806,0.06655290102389079,0.0624,0.058734939759036146,0.05547652916073969,0.05256064690026954,0.0499359795134443]","[0.9829059829059829,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0]","[-0.05128205128205121,-0.23076923076923073,-0.05128205128205132,0.0,-0.02564102564102566,-0.02564102564102566,-0.05128205128205132,-0.2564102564102564,-0.3589743589743589,-0.13157894736842102,0.0,-0.050000000000000044,-0.07692307692307687,-0.05128205128205132,-0.15384615384615385,-0.05128205128205132,0.0,-0.5128205128205128]",-0.11550082471135102,512,866.896536710985,866922.294921875,18.570206926997344,848.3263297839876,49.9015488108228,50.05640425999445,3008510993807.6895,5651517230300070,5382632009585574,268885220714496,27838714900,44716368,0,0,1654544196,1699260564,1620.5411567687988,0.2949647797519346,9587.85693359375,0.01,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/joint_result_spike-all/ewc/order3/joint_spike_ewc__order-3__seed-067.json
spike-all,ewc,spike,3,69,resnet18_cifar,0.05,"[0.1,0.05,0.01]",last_epoch_train_mean,0.14134125966833244,0.05,0.14134125966833244,16954551690900210,44716368,18,0,0.14984561085060835,0.0499359795134443,0.9959778783308195,0.9959778783308195,-0.9959778783308195,2,0.9959778783308195,1.0,0.016088486676721966,0.9316239316239316,1.0,1.0,1.0,1.0,"[0.9316239316239316,0.25,0.2,0.16666666666666666,0.14285714285714285,0.125,0.1111111111111111,0.1,0.09090909090909091,0.08137044967880086,0.07889546351084813,0.07312614259597806,0.06655290102389079,0.0624,0.058734939759036146,0.05547652916073969,0.05256064690026954,0.0499359795134443]","[0.9316239316239316,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0]","[0.05982905982905984,-0.3846153846153846,-0.33333333333333337,-0.05128205128205132,-0.02564102564102566,0.0,-0.02564102564102566,-0.3076923076923077,-0.28205128205128205,-0.07894736842105265,0.0,-0.19999999999999996,-0.15384615384615385,-0.15384615384615385,-0.07692307692307687,-0.02564102564102566,0.0,-0.1282051282051282]",-0.12043534762833008,512,860.6650567839824,860690.8076171875,19.285773750998487,841.379283032984,49.49289900194023,49.29283794100047,3008510993807.6895,5651517230300070,5382632009585574,268885220714496,27838714900,44716368,0,0,1654544196,1699260564,1620.5411567687988,0.293871588976225,9587.85693359375,0.05,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/joint_result_spike-all/ewc/order3/joint_spike_ewc__order-3__seed-069.json
spike-all,ewc,spike,3,71,resnet18_cifar,0.01,"[0.1,0.05,0.01]",last_epoch_train_mean,0.027313974980982193,0.01,0.027313974980982193,16954551690900210,44716368,18,0,0.15316944750777836,0.0499359795134443,0.9994972347913524,0.9994972347913524,-0.9994972347913524,2,0.9994972347913524,1.0,0.002011060834590239,0.9914529914529915,1.0,1.0,1.0,1.0,"[0.9914529914529915,0.25,0.2,0.16666666666666666,0.14285714285714285,0.125,0.1111111111111111,0.1,0.09090909090909091,0.08137044967880086,0.07889546351084813,0.07312614259597806,0.06655290102389079,0.0624,0.058734939759036146,0.05547652916073969,0.05256064690026954,0.0499359795134443]","[0.9914529914529915,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0]","[0.0,0.0,-0.07692307692307687,0.0,-0.02564102564102566,0.0,-0.07692307692307687,-0.28205128205128205,-0.17948717948717952,-0.2894736842105263,0.0,-0.09999999999999998,-0.3846153846153846,-0.02564102564102566,-0.1282051282051282,-0.20512820512820518,-0.02564102564102566,-0.05128205128205132]",-0.10283400809716599,512,842.9509699880145,842976.4931640625,17.876760231003573,825.074209757011,48.533777044530055,47.553466587,3008510993807.6895,5651517230300070,5382632009585574,268885220714496,27838714900,44716368,0,0,1654544196,1699260564,1620.5411567687988,0.29370683481917975,9587.85693359375,0.01,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/joint_result_spike-all/ewc/order3/joint_spike_ewc__order-3__seed-071.json
spike-all,er_ace,spike,1,63,resnet18_cifar,0.05,"[0.1,0.05,0.01]",last_epoch_train_mean,0.07778785535082314,0.05,0.07778785535082314,41724201940589922,44716368,18,0,0.8113782501970929,0.7976952624839949,0.1090623428858723,-0.20298616072609885,0.20298616072609885,7,0.1090623428858723,0.07692307692307687,0.11587291837487364,0.0,0.0,0.18803418803418803,0.33333333333333337,0.5882352941176471,"[0.9572649572649573,0.9358974358974359,0.8469387755102041,0.8893617021276595,0.8686131386861314,0.7356687898089171,0.8073654390934845,0.9183673469387755,0.8909512761020881,0.8553191489361702,0.6994106090373281,0.7481751824817519,0.8194207836456558,0.8450479233226837,0.7112781954887218,0.5974395448079659,0.6805929919137467,0.7976952624839949]","[0.18803418803418803,0.2564102564102564,0.0,0.07692307692307687,0.23076923076923073,0.025000000000000022,0.33333333333333337,0.0,0.3076923076923077,0.0,0.1282051282051282,0.0,0.15384615384615385,0.15384615384615385,0.0,0.0,0.0]","[-0.008547008547008628,-0.02564102564102566,0.375,-0.02564102564102566,0.23076923076923073,0.875,0.07692307692307687,0.10256410256410253,0.46153846153846156,0.28205128205128205,0.3589743589743589,0.051282051282051266,0.3076923076923077,-0.23076923076923084,0.1282051282051282,0.47368421052631576,0.9743589743589743,0.46153846153846156]",0.2704990753236367,512,377.2494787120959,377268.287109375,22.4384768740274,354.8110018380685,20.87123540223932,20.13509450503625,1504659260320.4465,13908067313529974,11062252350109574,2845814963420400,27838714900,44716368,6400000,40000,44795108,95951476,91.5064582824707,0.45262736378049195,18803.29833984375,0.05,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/joint_result_spike-all/er_ace/order1/joint_spike_er_ace__order-1__seed-063.json
spike-all,er_ace,spike,1,65,resnet18_cifar,0.05,"[0.1,0.05,0.01]",last_epoch_train_mean,0.06893750997433751,0.05,0.06893750997433751,41724201940589922,44716368,18,0,0.8281928336514657,0.7682458386683739,0.16116138763197588,-0.08881942790611519,0.08881942790611519,2,0.16116138763197588,0.07692307692307698,0.20338996009736435,0.0,0.0,0.2564102564102564,0.717948717948718,0.6470588235294118,"[0.9145299145299145,0.9551282051282052,0.9336734693877551,0.9063829787234042,0.8248175182481752,0.7993630573248408,0.8895184135977338,0.9056122448979592,0.8839907192575406,0.874468085106383,0.7583497053045186,0.6605839416058394,0.7649063032367973,0.7412140575079872,0.7864661654135339,0.8165007112375533,0.7237196765498652,0.7682458386683739]","[0.15384615384615385,0.717948717948718,0.1499999999999999,0.46153846153846156,0.2564102564102564,0.0,0.4358974358974359,0.05128205128205132,0.0,0.3076923076923077,0.0,0.10256410256410264,0.02564102564102566,0.07692307692307698,0.0,0.0,0.0]","[-0.06837606837606836,-0.41025641025641035,0.19999999999999996,0.23076923076923073,0.02564102564102566,0.475,0.05128205128205121,0.10256410256410253,0.33333333333333326,0.1282051282051282,0.41025641025641024,0.5128205128205128,0.2564102564102564,0.3589743589743589,0.4615384615384615,0.3421052631578948,0.2564102564102564,0.20512820512820507]",0.2151003398810416,512,378.1877120840363,378214.146484375,22.570902367006056,355.61680971703026,20.918635865707664,20.099625063943677,1504659260320.4465,13908067313529974,11062252350109574,2845814963420400,27838714900,44716368,6400000,40000,44795108,95951476,91.5064582824707,0.44178492052745305,18803.29833984375,0.05,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/joint_result_spike-all/er_ace/order1/joint_spike_er_ace__order-1__seed-065.json
spike-all,er_ace,spike,1,67,resnet18_cifar,0.05,"[0.1,0.05,0.01]",last_epoch_train_mean,0.06662375028736843,0.05,0.06662375028736843,41724201940589922,44716368,18,0,0.8455285437479098,0.8169014084507042,0.09800150829562593,-0.09528591463575982,0.09528591463575982,9,0.09800150829562593,0.07692307692307687,0.09923175389372293,0.0,0.025000000000000022,0.15384615384615385,0.3589743589743589,0.7647058823529411,"[0.905982905982906,0.9423076923076923,0.9336734693877551,0.8978723404255319,0.8284671532846716,0.7802547770700637,0.9036827195467422,0.8826530612244898,0.9118329466357309,0.851063829787234,0.756385068762279,0.8521897810218978,0.8568994889267462,0.8003194888178914,0.7428571428571429,0.786628733997155,0.7695417789757413,0.8169014084507042]","[0.20512820512820507,0.15384615384615385,0.025000000000000022,0.07692307692307687,0.20512820512820518,0.0,0.1282051282051282,0.02564102564102566,0.3589743589743589,0.05128205128205121,0.0,0.07692307692307687,0.23076923076923073,0.05128205128205121,0.07692307692307698,0.0,0.0]","[0.017094017094017144,0.1282051282051282,0.1499999999999999,0.20512820512820518,0.28205128205128205,0.475,0.0,0.17948717948717952,0.15384615384615385,0.33333333333333326,0.20512820512820518,0.3589743589743589,0.10256410256410253,-0.05128205128205132,0.20512820512820518,0.1578947368421052,0.17948717948717952,0.23076923076923073]",0.1840449592642575,512,385.1612685739983,385190.68359375,27.28324242099916,357.87802615299915,21.051648597235243,20.113819937001608,1504659260320.4465,13908067313529974,11062252350109574,2845814963420400,27838714900,44716368,6400000,40000,44795108,95951476,91.5064582824707,0.43895537260228623,18803.54833984375,0.05,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/joint_result_spike-all/er_ace/order1/joint_spike_er_ace__order-1__seed-067.json
spike-all,er_ace,spike,1,69,resnet18_cifar,0.1,"[0.1,0.05,0.01]",last_epoch_train_mean,0.09106031999639842,0.1,0.09106031999639842,41724201940589922,44716368,18,0,0.810045014787343,0.7784891165172856,0.16712907835198856,-0.1549687756344103,0.1549687756344103,2,0.16712907835198856,0.13157894736842102,0.1376249336355158,0.0,0.05128205128205132,0.20512820512820518,0.4358974358974359,0.8823529411764706,"[0.6068376068376068,0.967948717948718,0.8367346938775511,0.9276595744680851,0.9233576642335767,0.7802547770700637,0.8980169971671388,0.9056122448979592,0.9025522041763341,0.7936170212765957,0.6208251473477406,0.8521897810218978,0.8756388415672913,0.7492012779552716,0.7443609022556391,0.6870554765291608,0.7304582210242587,0.7784891165172856]","[0.07692307692307687,0.4358974358974359,0.32499999999999996,0.05128205128205132,0.20512820512820518,0.0,0.02564102564102566,0.05128205128205132,0.20512820512820507,0.41025641025641024,0.17948717948717952,0.10256410256410253,0.07692307692307687,0.20512820512820507,0.35897435897435903,0.13157894736842102,0.0]","[0.27350427350427353,0.07692307692307687,0.4,0.17948717948717952,0.20512820512820507,0.825,0.05128205128205121,0.20512820512820518,0.1282051282051282,0.4358974358974359,0.3076923076923077,0.17948717948717952,0.1282051282051283,0.20512820512820507,0.3846153846153846,0.36842105263157887,0.6410256410256411,0.3076923076923077]",0.29460126455740493,512,377.0910011249962,377118.9765625,24.292187040999124,352.79881408399706,20.75287141670571,20.188006295999003,1504659260320.4465,13908067313529974,11062252350109574,2845814963420400,27838714900,44716368,6400000,40000,44795108,95951476,91.5064582824707,0.4501253815586041,18803.29833984375,0.1,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/joint_result_spike-all/er_ace/order1/joint_spike_er_ace__order-1__seed-069.json
spike-all,er_ace,spike,1,71,resnet18_cifar,0.05,"[0.1,0.05,0.01]",last_epoch_train_mean,0.08675790231050172,0.05,0.08675790231050172,41724201940589922,44716368,18,0,0.8432954085925096,0.676056338028169,0.24885356301764971,-0.020217115186155418,0.020217115186155418,2,0.24885356301764971,0.20512820512820507,0.19150234230873356,0.0,0.125,0.33333333333333337,0.7948717948717949,0.9411764705882353,"[0.9230769230769231,0.967948717948718,0.9489795918367347,0.8553191489361702,0.791970802919708,0.7770700636942676,0.9065155807365439,0.8775510204081632,0.8654292343387471,0.8829787234042553,0.7740667976424361,0.8576642335766423,0.8705281090289608,0.7907348242811502,0.8135338345864662,0.8236130867709816,0.7762803234501348,0.676056338028169]","[0.23931623931623924,0.7948717948717949,0.125,0.41025641025641024,0.3076923076923077,0.35,0.5384615384615384,0.17948717948717952,0.07692307692307687,0.33333333333333337,0.20512820512820507,0.10256410256410264,0.17948717948717952,0.0,0.05128205128205121,0.13157894736842102,0.20512820512820518]","[0.017094017094017033,-0.43589743589743596,0.0,0.2564102564102564,0.7692307692307692,0.475,0.05128205128205132,0.02564102564102566,0.4358974358974359,0.15384615384615385,0.35897435897435903,0.07692307692307687,-0.6153846153846154,0.17948717948717952,0.38461538461538464,0.2894736842105263,0.2564102564102564,0.41025641025641024]",0.1716255560553806,512,418.5849233529989,418612.736328125,25.993051108000145,392.59187224499874,23.093639543823457,23.05717966100019,1504659260320.4465,13908067313529974,11062252350109574,2845814963420400,27838714900,44716368,6400000,40000,44795108,95951476,91.5064582824707,0.5723474417403693,18803.29833984375,0.05,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/joint_result_spike-all/er_ace/order1/joint_spike_er_ace__order-1__seed-071.json
spike-all,er_ace,spike,2,63,resnet18_cifar,0.05,"[0.1,0.05,0.01]",last_epoch_train_mean,0.10272932325646003,0.05,0.10272932325646003,41724201937639302,44716368,18,0,0.8428955582376977,0.7451984635083226,0.14340770791075053,-0.0689395121443803,0.0689395121443803,17,0.14340770791075053,0.05128205128205121,0.17732245006903402,0.0,0.0,0.20512820512820518,0.5897435897435896,0.7058823529411765,"[0.9396551724137931,0.9225806451612903,0.8923076923076924,0.9658119658119658,0.9267399267399268,0.8685897435897436,0.8125,0.8132992327365729,0.8302325581395349,0.7547974413646056,0.8464566929133859,0.8062157221206582,0.7866894197952219,0.8416,0.8539156626506024,0.7852062588904695,0.7803234501347709,0.7451984635083226]","[0.3879310344827587,0.0,0.025000000000000022,0.0,0.15384615384615385,0.0,0.025000000000000022,0.20512820512820518,0.05128205128205121,0.05128205128205132,0.2564102564102564,0.0,0.05128205128205121,0.0,0.1794871794871794,0.4615384615384615,0.5897435897435896]","[0.008620689655172376,0.07692307692307687,0.09999999999999998,0.02564102564102566,0.15384615384615385,0.17948717948717952,0.44999999999999996,0.33333333333333326,0.5641025641025641,0.20512820512820518,0.2564102564102564,0.3333333333333333,0.1282051282051282,0.46153846153846156,0.1282051282051283,0.17948717948717952,0.3076923076923077,0.23076923076923084]",0.2290401807643187,512,418.30862385700675,418343.13671875,25.68405255000107,392.6245713070057,23.095563018059156,23.13390374100163,1504659259129.25,13908067312546434,11062252349126034,2845814963420400,27838714900,44716368,6400000,40000,44795108,95951476,91.5064582824707,0.5421099615860431,18803.39404296875,0.05,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/joint_result_spike-all/er_ace/order2/joint_spike_er_ace__order-2__seed-063.json
spike-all,er_ace,spike,2,65,resnet18_cifar,0.05,"[0.1,0.05,0.01]",last_epoch_train_mean,0.10542764047288006,0.05,0.10542764047288006,41724201937639302,44716368,18,0,0.8170386396736344,0.8053777208706786,0.09909632287928434,-0.20357700109221405,0.20357700109221405,1,0.09909632287928434,0.07499999999999996,0.10946971733063976,0.0,0.0,0.15384615384615385,0.3275862068965517,0.6470588235294118,"[0.9396551724137931,0.864516129032258,0.8102564102564103,0.9615384615384616,0.9194139194139194,0.8557692307692307,0.8153409090909091,0.8056265984654731,0.7930232558139535,0.7164179104477612,0.8307086614173228,0.7787934186471663,0.8583617747440273,0.6656,0.7575301204819277,0.8036984352773826,0.7250673854447439,0.8053777208706786]","[0.3275862068965517,0.2564102564102564,0.0,0.02564102564102566,0.2564102564102564,0.0,0.07499999999999996,0.15384615384615385,0.02564102564102566,0.07692307692307687,0.15384615384615385,0.0,0.0,0.07692307692307698,0.2564102564102564,0.0,0.0]","[-0.025862068965517238,-0.20512820512820518,0.525,0.10256410256410253,0.10256410256410253,0.10256410256410253,0.42499999999999993,0.2564102564102564,0.30769230769230765,0.5641025641025641,0.23076923076923073,0.4102564102564103,0.23076923076923084,0.43589743589743585,0.3846153846153846,0.1282051282051282,-0.20512820512820518,-0.23076923076923073]",0.19664014146772765,512,415.9784851430013,416008.662109375,25.769338877998962,390.20914626500235,22.95347919205896,22.91143917899899,1504659259129.25,13908067312546434,11062252349126034,2845814963420400,27838714900,44716368,6400000,40000,44795108,95951476,91.5064582824707,0.5608875800297007,18803.39404296875,0.05,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/joint_result_spike-all/er_ace/order2/joint_spike_er_ace__order-2__seed-065.json
spike-all,er_ace,spike,2,67,resnet18_cifar,0.05,"[0.1,0.05,0.01]",last_epoch_train_mean,0.08042771702412493,0.05,0.08042771702412493,41724201937639302,44716368,18,0,0.8523175290740872,0.793854033290653,0.14464945129245332,-0.050432984865033545,0.050432984865033545,2,0.14464945129245332,0.15384615384615385,0.10877947153653661,0.0,0.07692307692307687,0.17948717948717952,0.41025641025641024,0.8235294117647058,"[0.9310344827586207,0.896774193548387,0.9487179487179487,0.9914529914529915,0.9304029304029304,0.8365384615384616,0.8494318181818182,0.782608695652174,0.8674418604651163,0.8102345415778252,0.8700787401574803,0.7989031078610603,0.8532423208191127,0.8384,0.8102409638554217,0.8207681365576103,0.7115902964959568,0.793854033290653]","[0.23275862068965514,0.41025641025641024,0.17500000000000004,0.10256410256410253,0.17948717948717952,0.23076923076923084,0.0,0.10256410256410253,0.1282051282051283,0.02564102564102566,0.15384615384615385,0.15384615384615385,0.17948717948717952,0.3076923076923077,0.07692307692307687,0.0,0.0]","[0.025862068965517238,-0.717948717948718,0.07499999999999996,0.02564102564102566,0.1282051282051282,0.33333333333333326,0.20000000000000007,0.28205128205128205,0.20512820512820518,0.17948717948717952,0.20512820512820518,0.3076923076923077,0.0,0.05128205128205121,0.0,0.17948717948717952,0.41025641025641024,-0.20512820512820512]",0.0936376363100501,512,419.69080252400454,419721.916015625,25.936789887997293,393.75401263600725,23.162000743294545,23.16804059200149,1504659259129.25,13908067312546434,11062252349126034,2845814963420400,27838714900,44716368,6400000,40000,44795108,95951476,91.5064582824707,0.5526712727251868,18803.39404296875,0.05,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/joint_result_spike-all/er_ace/order2/joint_spike_er_ace__order-2__seed-067.json
spike-all,er_ace,spike,2,69,resnet18_cifar,0.05,"[0.1,0.05,0.01]",last_epoch_train_mean,0.09040002534108132,0.05,0.09040002534108132,41724201937639302,44716368,18,0,0.8535853031285907,0.7836107554417413,0.13691943620949706,-0.12991496333281322,0.12991496333281322,2,0.13691943620949706,0.07692307692307698,0.14712744313350132,0.0,0.02564102564102566,0.20512820512820518,0.5897435897435898,0.7647058823529411,"[0.9482758620689655,0.9225806451612903,0.9333333333333333,0.9700854700854701,0.9010989010989011,0.8878205128205128,0.8096590909090909,0.8337595907928389,0.8255813953488372,0.7484008528784648,0.8700787401574803,0.8208409506398537,0.8310580204778157,0.8128,0.8644578313253012,0.7951635846372689,0.8059299191374663,0.7836107554417413]","[0.23275862068965514,0.5897435897435898,0.09999999999999998,0.05128205128205132,0.28205128205128205,0.07692307692307698,0.19999999999999996,0.20512820512820518,0.07692307692307698,0.02564102564102566,0.23076923076923073,0.0,0.0,0.0,0.20512820512820507,0.05128205128205132,0.0]","[-0.017241379310344862,0.1282051282051282,0.17500000000000004,0.05128205128205132,0.28205128205128205,0.07692307692307687,0.25,0.3589743589743589,0.2564102564102564,0.15384615384615385,0.2564102564102564,0.4615384615384615,0.2564102564102564,0.3846153846153846,0.02564102564102566,0.5897435897435898,0.6923076923076923,0.3076923076923077]",0.2605449945967187,512,418.8814609000001,418912.201171875,25.87769115300034,393.00376974699975,23.117868808647046,23.115497041999333,1504659259129.25,13908067312546434,11062252349126034,2845814963420400,27838714900,44716368,6400000,40000,44795108,95951476,91.5064582824707,0.5600406555822235,18803.39404296875,0.05,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/joint_result_spike-all/er_ace/order2/joint_spike_er_ace__order-2__seed-069.json
spike-all,er_ace,spike,2,71,resnet18_cifar,0.05,"[0.1,0.05,0.01]",last_epoch_train_mean,0.08290316386622672,0.05,0.08290316386622672,41724201937639302,44716368,18,0,0.8493395507509035,0.8169014084507042,0.10273313569459613,-0.12804129609403442,0.12804129609403442,17,0.10273313569459613,0.02564102564102555,0.15634336552019573,0.0,0.0,0.15384615384615385,0.5641025641025641,0.5882352941176471,"[0.9310344827586207,0.9032258064516129,0.9179487179487179,0.9829059829059829,0.9047619047619048,0.8141025641025641,0.8721590909090909,0.8593350383631714,0.8604651162790697,0.7739872068230277,0.8248031496062992,0.8226691042047533,0.8447098976109215,0.8736,0.8147590361445783,0.7510668563300142,0.7196765498652291,0.8169014084507042]","[0.3362068965517242,0.0,0.0,0.02564102564102566,0.10256410256410253,0.15384615384615385,0.0,0.02564102564102566,0.0,0.02564102564102555,0.0,0.17948717948717952,0.0,0.3076923076923077,0.02564102564102555,0.0,0.5641025641025641]","[0.0,0.17948717948717952,0.15000000000000002,0.02564102564102555,0.0,0.23076923076923073,0.15000000000000002,0.33333333333333326,0.3076923076923077,0.2564102564102564,0.3076923076923076,0.1282051282051282,0.5128205128205128,0.20512820512820507,0.20512820512820507,0.5384615384615385,0.07692307692307687,0.0]",0.2004273504273504,512,416.84279271899504,416882.623046875,25.573444777000987,391.26934794199406,23.015843996587886,23.116289786998095,1504659259129.25,13908067312546434,11062252349126034,2845814963420400,27838714900,44716368,6400000,40000,44795108,95951476,91.5064582824707,0.5584430192227842,18803.39404296875,0.05,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/joint_result_spike-all/er_ace/order2/joint_spike_er_ace__order-2__seed-071.json
