exp_name,dataset,method,order,seed,lr,task,tasks,task_learning_flops,core_training_flops,learning_auxiliary_flops,cumulative_learning_flops,terminal_epoch_flops,terminal_epoch_samples,terminal_flops_per_sample,summary_file,log_file
uwave-all,uwave,tagfex,2,48,0.1,3,6,924055400590094,815861697212336,108193703377758,1941772178632854,52741571793988,2247,23471994567.862926,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_uwave-all/tagfex/order2/lr01/search_uwave_tagfex__order-2__lr-01__seed-048__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_uwave-all/tagfex/order2/lr01/log/search_uwave_tagfex__order-2__lr-01__seed-048.log
uwave-all,uwave,tagfex,2,48,0.1,4,6,1119504254341904,999519956062438,119984298279466,3061276432974758,64934245049392,2452,26482155403.504078,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_uwave-all/tagfex/order2/lr01/search_uwave_tagfex__order-2__lr-01__seed-048__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_uwave-all/tagfex/order2/lr01/log/search_uwave_tagfex__order-2__lr-01__seed-048.log
uwave-all,uwave,tagfex,2,48,0.1,5,6,1229327283441880,1106926291684496,122400991757384,4290603716416638,72892794562001,2448,29776468366.830475,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_uwave-all/tagfex/order2/lr01/search_uwave_tagfex__order-2__lr-01__seed-048__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_uwave-all/tagfex/order2/lr01/log/search_uwave_tagfex__order-2__lr-01__seed-048.log
uwave-all,uwave,tagfex,2,48,0.1,6,6,1330097994290578,1206039378036618,124058616253960,5620701710707216,80362128031088,2428,33098075795.341022,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_uwave-all/tagfex/order2/lr01/search_uwave_tagfex__order-2__lr-01__seed-048__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_uwave-all/tagfex/order2/lr01/log/search_uwave_tagfex__order-2__lr-01__seed-048.log
uwave-all,uwave,tagfex,2,50,0.01,1,6,363918883530122,362414808440434,1504075089688,363918883530122,19624818060510,1350,14536902267.044445,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_uwave-all/tagfex/order2/lr001/search_uwave_tagfex__order-2__lr-001__seed-050__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_uwave-all/tagfex/order2/lr001/log/search_uwave_tagfex__order-2__lr-001__seed-050.log
uwave-all,uwave,tagfex,2,50,0.01,2,6,653797894512638,569246558377986,84551336134652,1017716778042760,36471207858276,1787,20409181789.74594,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_uwave-all/tagfex/order2/lr001/search_uwave_tagfex__order-2__lr-001__seed-050__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_uwave-all/tagfex/order2/lr001/log/search_uwave_tagfex__order-2__lr-001__seed-050.log
uwave-all,uwave,tagfex,2,50,0.01,3,6,924056616562794,815862913185036,108193703377758,1941773394605554,52741571793988,2247,23471994567.862926,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_uwave-all/tagfex/order2/lr001/search_uwave_tagfex__order-2__lr-001__seed-050__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_uwave-all/tagfex/order2/lr001/log/search_uwave_tagfex__order-2__lr-001__seed-050.log
uwave-all,uwave,tagfex,2,50,0.01,4,6,1119504254341904,999519956062438,119984298279466,3061277648947458,64934245049392,2452,26482155403.504078,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_uwave-all/tagfex/order2/lr001/search_uwave_tagfex__order-2__lr-001__seed-050__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_uwave-all/tagfex/order2/lr001/log/search_uwave_tagfex__order-2__lr-001__seed-050.log
uwave-all,uwave,tagfex,2,50,0.01,5,6,1229327283441880,1106926291684496,122400991757384,4290604932389338,72892794562001,2448,29776468366.830475,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_uwave-all/tagfex/order2/lr001/search_uwave_tagfex__order-2__lr-001__seed-050__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_uwave-all/tagfex/order2/lr001/log/search_uwave_tagfex__order-2__lr-001__seed-050.log
uwave-all,uwave,tagfex,2,50,0.01,6,6,1330097994290578,1206039378036618,124058616253960,5620702926679916,80362128031088,2428,33098075795.341022,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_uwave-all/tagfex/order2/lr001/search_uwave_tagfex__order-2__lr-001__seed-050__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_uwave-all/tagfex/order2/lr001/log/search_uwave_tagfex__order-2__lr-001__seed-050.log
uwave-all,uwave,tagfex,2,50,0.05,1,6,363918883530122,362414808440434,1504075089688,363918883530122,19624818060510,1350,14536902267.044445,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_uwave-all/tagfex/order2/lr005/search_uwave_tagfex__order-2__lr-005__seed-050__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_uwave-all/tagfex/order2/lr005/log/search_uwave_tagfex__order-2__lr-005__seed-050.log
uwave-all,uwave,tagfex,2,50,0.05,2,6,653797894512638,569246558377986,84551336134652,1017716778042760,36471207858276,1787,20409181789.74594,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_uwave-all/tagfex/order2/lr005/search_uwave_tagfex__order-2__lr-005__seed-050__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_uwave-all/tagfex/order2/lr005/log/search_uwave_tagfex__order-2__lr-005__seed-050.log
uwave-all,uwave,tagfex,2,50,0.05,3,6,924056616562794,815862913185036,108193703377758,1941773394605554,52741571793988,2247,23471994567.862926,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_uwave-all/tagfex/order2/lr005/search_uwave_tagfex__order-2__lr-005__seed-050__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_uwave-all/tagfex/order2/lr005/log/search_uwave_tagfex__order-2__lr-005__seed-050.log
uwave-all,uwave,tagfex,2,50,0.05,4,6,1119504254341904,999519956062438,119984298279466,3061277648947458,64934245049392,2452,26482155403.504078,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_uwave-all/tagfex/order2/lr005/search_uwave_tagfex__order-2__lr-005__seed-050__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_uwave-all/tagfex/order2/lr005/log/search_uwave_tagfex__order-2__lr-005__seed-050.log
uwave-all,uwave,tagfex,2,50,0.05,5,6,1229327283441880,1106926291684496,122400991757384,4290604932389338,72892794562001,2448,29776468366.830475,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_uwave-all/tagfex/order2/lr005/search_uwave_tagfex__order-2__lr-005__seed-050__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_uwave-all/tagfex/order2/lr005/log/search_uwave_tagfex__order-2__lr-005__seed-050.log
uwave-all,uwave,tagfex,2,50,0.05,6,6,1330097994290578,1206039378036618,124058616253960,5620702926679916,80362128031088,2428,33098075795.341022,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_uwave-all/tagfex/order2/lr005/search_uwave_tagfex__order-2__lr-005__seed-050__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_uwave-all/tagfex/order2/lr005/log/search_uwave_tagfex__order-2__lr-005__seed-050.log
uwave-all,uwave,tagfex,2,50,0.1,1,6,363918883530122,362414808440434,1504075089688,363918883530122,19624818060510,1350,14536902267.044445,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_uwave-all/tagfex/order2/lr01/search_uwave_tagfex__order-2__lr-01__seed-050__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_uwave-all/tagfex/order2/lr01/log/search_uwave_tagfex__order-2__lr-01__seed-050.log
uwave-all,uwave,tagfex,2,50,0.1,2,6,653797894512638,569246558377986,84551336134652,1017716778042760,36471207858276,1787,20409181789.74594,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_uwave-all/tagfex/order2/lr01/search_uwave_tagfex__order-2__lr-01__seed-050__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_uwave-all/tagfex/order2/lr01/log/search_uwave_tagfex__order-2__lr-01__seed-050.log
uwave-all,uwave,tagfex,2,50,0.1,3,6,924056616562794,815862913185036,108193703377758,1941773394605554,52741571793988,2247,23471994567.862926,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_uwave-all/tagfex/order2/lr01/search_uwave_tagfex__order-2__lr-01__seed-050__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_uwave-all/tagfex/order2/lr01/log/search_uwave_tagfex__order-2__lr-01__seed-050.log
uwave-all,uwave,tagfex,2,50,0.1,4,6,1119504254341904,999519956062438,119984298279466,3061277648947458,64934245049392,2452,26482155403.504078,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_uwave-all/tagfex/order2/lr01/search_uwave_tagfex__order-2__lr-01__seed-050__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_uwave-all/tagfex/order2/lr01/log/search_uwave_tagfex__order-2__lr-01__seed-050.log
uwave-all,uwave,tagfex,2,50,0.1,5,6,1229327283441880,1106926291684496,122400991757384,4290604932389338,72892794562001,2448,29776468366.830475,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_uwave-all/tagfex/order2/lr01/search_uwave_tagfex__order-2__lr-01__seed-050__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_uwave-all/tagfex/order2/lr01/log/search_uwave_tagfex__order-2__lr-01__seed-050.log
uwave-all,uwave,tagfex,2,50,0.1,6,6,1330097994290578,1206039378036618,124058616253960,5620702926679916,80362128031088,2428,33098075795.341022,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_uwave-all/tagfex/order2/lr01/search_uwave_tagfex__order-2__lr-01__seed-050__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_uwave-all/tagfex/order2/lr01/log/search_uwave_tagfex__order-2__lr-01__seed-050.log
uwave-all,uwave,tagfex,2,52,0.01,1,6,363918883530122,362414808440434,1504075089688,363918883530122,19624818060510,1350,14536902267.044445,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_uwave-all/tagfex/order2/lr001/search_uwave_tagfex__order-2__lr-001__seed-052__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_uwave-all/tagfex/order2/lr001/log/search_uwave_tagfex__order-2__lr-001__seed-052.log
uwave-all,uwave,tagfex,2,52,0.01,2,6,653797894512638,569246558377986,84551336134652,1017716778042760,36471207858276,1787,20409181789.74594,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_uwave-all/tagfex/order2/lr001/search_uwave_tagfex__order-2__lr-001__seed-052__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_uwave-all/tagfex/order2/lr001/log/search_uwave_tagfex__order-2__lr-001__seed-052.log
uwave-all,uwave,tagfex,2,52,0.01,3,6,924057832535494,815864129157736,108193703377758,1941774610578254,52741571793988,2247,23471994567.862926,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_uwave-all/tagfex/order2/lr001/search_uwave_tagfex__order-2__lr-001__seed-052__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_uwave-all/tagfex/order2/lr001/log/search_uwave_tagfex__order-2__lr-001__seed-052.log
uwave-all,uwave,tagfex,2,52,0.01,4,6,1119504254341904,999519956062438,119984298279466,3061278864920158,64934245049392,2452,26482155403.504078,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_uwave-all/tagfex/order2/lr001/search_uwave_tagfex__order-2__lr-001__seed-052__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_uwave-all/tagfex/order2/lr001/log/search_uwave_tagfex__order-2__lr-001__seed-052.log
uwave-all,uwave,tagfex,2,52,0.01,5,6,1229327283441880,1106926291684496,122400991757384,4290606148362038,72892794562001,2448,29776468366.830475,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_uwave-all/tagfex/order2/lr001/search_uwave_tagfex__order-2__lr-001__seed-052__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_uwave-all/tagfex/order2/lr001/log/search_uwave_tagfex__order-2__lr-001__seed-052.log
uwave-all,uwave,tagfex,2,52,0.01,6,6,1330097994290578,1206039378036618,124058616253960,5620704142652616,80362128031088,2428,33098075795.341022,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_uwave-all/tagfex/order2/lr001/search_uwave_tagfex__order-2__lr-001__seed-052__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_uwave-all/tagfex/order2/lr001/log/search_uwave_tagfex__order-2__lr-001__seed-052.log
uwave-all,uwave,tagfex,2,52,0.05,1,6,363918883530122,362414808440434,1504075089688,363918883530122,19624818060510,1350,14536902267.044445,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_uwave-all/tagfex/order2/lr005/search_uwave_tagfex__order-2__lr-005__seed-052__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_uwave-all/tagfex/order2/lr005/log/search_uwave_tagfex__order-2__lr-005__seed-052.log
uwave-all,uwave,tagfex,2,52,0.05,2,6,653797894512638,569246558377986,84551336134652,1017716778042760,36471207858276,1787,20409181789.74594,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_uwave-all/tagfex/order2/lr005/search_uwave_tagfex__order-2__lr-005__seed-052__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_uwave-all/tagfex/order2/lr005/log/search_uwave_tagfex__order-2__lr-005__seed-052.log
uwave-all,uwave,tagfex,2,52,0.05,3,6,924057832535494,815864129157736,108193703377758,1941774610578254,52741571793988,2247,23471994567.862926,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_uwave-all/tagfex/order2/lr005/search_uwave_tagfex__order-2__lr-005__seed-052__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_uwave-all/tagfex/order2/lr005/log/search_uwave_tagfex__order-2__lr-005__seed-052.log
uwave-all,uwave,tagfex,2,52,0.05,4,6,1119504254341904,999519956062438,119984298279466,3061278864920158,64934245049392,2452,26482155403.504078,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_uwave-all/tagfex/order2/lr005/search_uwave_tagfex__order-2__lr-005__seed-052__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_uwave-all/tagfex/order2/lr005/log/search_uwave_tagfex__order-2__lr-005__seed-052.log
uwave-all,uwave,tagfex,2,52,0.05,5,6,1229327283441880,1106926291684496,122400991757384,4290606148362038,72892794562001,2448,29776468366.830475,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_uwave-all/tagfex/order2/lr005/search_uwave_tagfex__order-2__lr-005__seed-052__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_uwave-all/tagfex/order2/lr005/log/search_uwave_tagfex__order-2__lr-005__seed-052.log
uwave-all,uwave,tagfex,2,52,0.05,6,6,1330097994290578,1206039378036618,124058616253960,5620704142652616,80362128031088,2428,33098075795.341022,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_uwave-all/tagfex/order2/lr005/search_uwave_tagfex__order-2__lr-005__seed-052__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_uwave-all/tagfex/order2/lr005/log/search_uwave_tagfex__order-2__lr-005__seed-052.log
uwave-all,uwave,tagfex,2,52,0.1,1,6,363918883530122,362414808440434,1504075089688,363918883530122,19624818060510,1350,14536902267.044445,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_uwave-all/tagfex/order2/lr01/search_uwave_tagfex__order-2__lr-01__seed-052__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_uwave-all/tagfex/order2/lr01/log/search_uwave_tagfex__order-2__lr-01__seed-052.log
uwave-all,uwave,tagfex,2,52,0.1,2,6,653797894512638,569246558377986,84551336134652,1017716778042760,36471207858276,1787,20409181789.74594,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_uwave-all/tagfex/order2/lr01/search_uwave_tagfex__order-2__lr-01__seed-052__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_uwave-all/tagfex/order2/lr01/log/search_uwave_tagfex__order-2__lr-01__seed-052.log
uwave-all,uwave,tagfex,2,52,0.1,3,6,924057832535494,815864129157736,108193703377758,1941774610578254,52741571793988,2247,23471994567.862926,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_uwave-all/tagfex/order2/lr01/search_uwave_tagfex__order-2__lr-01__seed-052__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_uwave-all/tagfex/order2/lr01/log/search_uwave_tagfex__order-2__lr-01__seed-052.log
uwave-all,uwave,tagfex,2,52,0.1,4,6,1119504254341904,999519956062438,119984298279466,3061278864920158,64934245049392,2452,26482155403.504078,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_uwave-all/tagfex/order2/lr01/search_uwave_tagfex__order-2__lr-01__seed-052__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_uwave-all/tagfex/order2/lr01/log/search_uwave_tagfex__order-2__lr-01__seed-052.log
uwave-all,uwave,tagfex,2,52,0.1,5,6,1229327283441880,1106926291684496,122400991757384,4290606148362038,72892794562001,2448,29776468366.830475,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_uwave-all/tagfex/order2/lr01/search_uwave_tagfex__order-2__lr-01__seed-052__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_uwave-all/tagfex/order2/lr01/log/search_uwave_tagfex__order-2__lr-01__seed-052.log
uwave-all,uwave,tagfex,2,52,0.1,6,6,1330097994290578,1206039378036618,124058616253960,5620704142652616,80362128031088,2428,33098075795.341022,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_uwave-all/tagfex/order2/lr01/search_uwave_tagfex__order-2__lr-01__seed-052__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_uwave-all/tagfex/order2/lr01/log/search_uwave_tagfex__order-2__lr-01__seed-052.log
uwave-all,uwave,tagfex,2,54,0.01,1,6,363918883530122,362414808440434,1504075089688,363918883530122,19624818060510,1350,14536902267.044445,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_uwave-all/tagfex/order2/lr001/search_uwave_tagfex__order-2__lr-001__seed-054__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_uwave-all/tagfex/order2/lr001/log/search_uwave_tagfex__order-2__lr-001__seed-054.log
uwave-all,uwave,tagfex,2,54,0.01,2,6,653797894512638,569246558377986,84551336134652,1017716778042760,36471207858276,1787,20409181789.74594,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_uwave-all/tagfex/order2/lr001/search_uwave_tagfex__order-2__lr-001__seed-054__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_uwave-all/tagfex/order2/lr001/log/search_uwave_tagfex__order-2__lr-001__seed-054.log
uwave-all,uwave,tagfex,2,54,0.01,3,6,924055400590094,815861697212336,108193703377758,1941772178632854,52741571793988,2247,23471994567.862926,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_uwave-all/tagfex/order2/lr001/search_uwave_tagfex__order-2__lr-001__seed-054__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_uwave-all/tagfex/order2/lr001/log/search_uwave_tagfex__order-2__lr-001__seed-054.log
uwave-all,uwave,tagfex,2,54,0.01,4,6,1119504254341904,999519956062438,119984298279466,3061276432974758,64934245049392,2452,26482155403.504078,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_uwave-all/tagfex/order2/lr001/search_uwave_tagfex__order-2__lr-001__seed-054__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_uwave-all/tagfex/order2/lr001/log/search_uwave_tagfex__order-2__lr-001__seed-054.log
uwave-all,uwave,tagfex,2,54,0.01,5,6,1229332821912296,1106931830154912,122400991757384,4290609254887054,72892794562001,2448,29776468366.830475,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_uwave-all/tagfex/order2/lr001/search_uwave_tagfex__order-2__lr-001__seed-054__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_uwave-all/tagfex/order2/lr001/log/search_uwave_tagfex__order-2__lr-001__seed-054.log
uwave-all,uwave,tagfex,2,54,0.01,6,6,1330097994290578,1206039378036618,124058616253960,5620707249177632,80362128031088,2428,33098075795.341022,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_uwave-all/tagfex/order2/lr001/search_uwave_tagfex__order-2__lr-001__seed-054__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_uwave-all/tagfex/order2/lr001/log/search_uwave_tagfex__order-2__lr-001__seed-054.log
uwave-all,uwave,tagfex,2,54,0.05,1,6,363918883530122,362414808440434,1504075089688,363918883530122,19624818060510,1350,14536902267.044445,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_uwave-all/tagfex/order2/lr005/search_uwave_tagfex__order-2__lr-005__seed-054__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_uwave-all/tagfex/order2/lr005/log/search_uwave_tagfex__order-2__lr-005__seed-054.log
uwave-all,uwave,tagfex,2,54,0.05,2,6,653797894512638,569246558377986,84551336134652,1017716778042760,36471207858276,1787,20409181789.74594,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_uwave-all/tagfex/order2/lr005/search_uwave_tagfex__order-2__lr-005__seed-054__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_uwave-all/tagfex/order2/lr005/log/search_uwave_tagfex__order-2__lr-005__seed-054.log
uwave-all,uwave,tagfex,2,54,0.05,3,6,924055400590094,815861697212336,108193703377758,1941772178632854,52741571793988,2247,23471994567.862926,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_uwave-all/tagfex/order2/lr005/search_uwave_tagfex__order-2__lr-005__seed-054__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_uwave-all/tagfex/order2/lr005/log/search_uwave_tagfex__order-2__lr-005__seed-054.log
uwave-all,uwave,tagfex,2,54,0.05,4,6,1119504254341904,999519956062438,119984298279466,3061276432974758,64934245049392,2452,26482155403.504078,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_uwave-all/tagfex/order2/lr005/search_uwave_tagfex__order-2__lr-005__seed-054__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_uwave-all/tagfex/order2/lr005/log/search_uwave_tagfex__order-2__lr-005__seed-054.log
uwave-all,uwave,tagfex,2,54,0.05,5,6,1229332821912296,1106931830154912,122400991757384,4290609254887054,72892794562001,2448,29776468366.830475,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_uwave-all/tagfex/order2/lr005/search_uwave_tagfex__order-2__lr-005__seed-054__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_uwave-all/tagfex/order2/lr005/log/search_uwave_tagfex__order-2__lr-005__seed-054.log
uwave-all,uwave,tagfex,2,54,0.05,6,6,1330097994290578,1206039378036618,124058616253960,5620707249177632,80362128031088,2428,33098075795.341022,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_uwave-all/tagfex/order2/lr005/search_uwave_tagfex__order-2__lr-005__seed-054__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_uwave-all/tagfex/order2/lr005/log/search_uwave_tagfex__order-2__lr-005__seed-054.log
uwave-all,uwave,tagfex,2,54,0.1,1,6,363918883530122,362414808440434,1504075089688,363918883530122,19624818060510,1350,14536902267.044445,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_uwave-all/tagfex/order2/lr01/search_uwave_tagfex__order-2__lr-01__seed-054__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_uwave-all/tagfex/order2/lr01/log/search_uwave_tagfex__order-2__lr-01__seed-054.log
