exp_name,dataset,method,order,seed,lr,task,tasks,task_learning_flops,core_training_flops,learning_auxiliary_flops,cumulative_learning_flops,terminal_epoch_flops,terminal_epoch_samples,terminal_flops_per_sample,summary_file,log_file
texture-all,texture,tagfex,1,52,0.01,1,10,2162138794458242,2153176232270554,8962562187688,2162138794458242,116621376350016,234,498381950213.7436,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order1/lr001/search_texture_tagfex__order-1__lr-001__seed-052__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order1/lr001/log/search_texture_tagfex__order-1__lr-001__seed-052.log
texture-all,texture,tagfex,1,52,0.01,2,10,3921280673523200,3424036336205986,497244337317214,6083419467981442,218550828297182,309,707284233971.4628,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order1/lr001/search_texture_tagfex__order-1__lr-001__seed-052__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order1/lr001/log/search_texture_tagfex__order-1__lr-001__seed-052.log
texture-all,texture,tagfex,1,52,0.01,3,10,5589969274412434,4944146565188764,645822709223670,11673388742393876,322298108526537,392,822189052363.6147,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order1/lr001/search_texture_tagfex__order-1__lr-001__seed-052__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order1/lr001/log/search_texture_tagfex__order-1__lr-001__seed-052.log
texture-all,texture,tagfex,1,52,0.01,4,10,7456112314736060,6662096847361476,794015467374584,19129501057129936,441370863666900,471,937093128804.4586,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order1/lr001/search_texture_tagfex__order-1__lr-001__seed-052__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order1/lr001/log/search_texture_tagfex__order-1__lr-001__seed-052.log
texture-all,texture,tagfex,1,52,0.01,5,10,9657727362902576,8700846596202432,956880766700144,28787228420032512,583858611080405,555,1051997497442.1711,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order1/lr001/search_texture_tagfex__order-1__lr-001__seed-052__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order1/lr001/log/search_texture_tagfex__order-1__lr-001__seed-052.log
texture-all,texture,tagfex,1,52,0.01,6,10,12084956957896280,10962300630938778,1122656326957502,40872185377928792,743316638343742,637,1166902101010.584,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order1/lr001/search_texture_tagfex__order-1__lr-001__seed-052__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order1/lr001/log/search_texture_tagfex__order-1__lr-001__seed-052.log
texture-all,texture,tagfex,1,52,0.01,7,10,14768857794561468,13474145298802316,1294712495759152,55641043172490260,921618910024710,719,1281806550799.3186,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order1/lr001/search_texture_tagfex__order-1__lr-001__seed-052__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order1/lr001/log/search_texture_tagfex__order-1__lr-001__seed-052.log
texture-all,texture,tagfex,1,52,0.01,8,10,17689915964034825,16218704702694366,1471211261340459,73330959136525085,1117368700509201,800,1396710875636.5012,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order1/lr001/search_texture_tagfex__order-1__lr-001__seed-052__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order1/lr001/log/search_texture_tagfex__order-1__lr-001__seed-052.log
texture-all,texture,tagfex,1,52,0.01,9,10,20911135495562956,19253465566308428,1657669929254528,94242094632088041,1334756385739808,883,1511615385888.7974,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order1/lr001/search_texture_tagfex__order-1__lr-001__seed-052__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order1/lr001/log/search_texture_tagfex__order-1__lr-001__seed-052.log
texture-all,texture,tagfex,1,52,0.01,10,10,24242257209953863,22403264092105914,1838993117847949,118484351842041904,1561459166411781,960,1626519965012.272,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order1/lr001/search_texture_tagfex__order-1__lr-001__seed-052__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order1/lr001/log/search_texture_tagfex__order-1__lr-001__seed-052.log
texture-all,texture,tagfex,1,52,0.05,1,10,2162138794458242,2153176232270554,8962562187688,2162138794458242,116621376350016,234,498381950213.7436,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order1/lr005/search_texture_tagfex__order-1__lr-005__seed-052__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order1/lr005/log/search_texture_tagfex__order-1__lr-005__seed-052.log
texture-all,texture,tagfex,1,52,0.05,2,10,3921280673523200,3424036336205986,497244337317214,6083419467981442,218550828297182,309,707284233971.4628,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order1/lr005/search_texture_tagfex__order-1__lr-005__seed-052__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order1/lr005/log/search_texture_tagfex__order-1__lr-005__seed-052.log
texture-all,texture,tagfex,1,52,0.05,3,10,5589969274412434,4944146565188764,645822709223670,11673388742393876,322298108526537,392,822189052363.6147,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order1/lr005/search_texture_tagfex__order-1__lr-005__seed-052__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order1/lr005/log/search_texture_tagfex__order-1__lr-005__seed-052.log
texture-all,texture,tagfex,1,52,0.05,4,10,7456112314736060,6662096847361476,794015467374584,19129501057129936,441370863666900,471,937093128804.4586,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order1/lr005/search_texture_tagfex__order-1__lr-005__seed-052__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order1/lr005/log/search_texture_tagfex__order-1__lr-005__seed-052.log
texture-all,texture,tagfex,1,52,0.05,5,10,9657727362902576,8700846596202432,956880766700144,28787228420032512,583858611080405,555,1051997497442.1711,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order1/lr005/search_texture_tagfex__order-1__lr-005__seed-052__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order1/lr005/log/search_texture_tagfex__order-1__lr-005__seed-052.log
texture-all,texture,tagfex,1,52,0.05,6,10,12084956957896280,10962300630938778,1122656326957502,40872185377928792,743316638343742,637,1166902101010.584,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order1/lr005/search_texture_tagfex__order-1__lr-005__seed-052__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order1/lr005/log/search_texture_tagfex__order-1__lr-005__seed-052.log
texture-all,texture,tagfex,1,52,0.05,7,10,14768857794561468,13474145298802316,1294712495759152,55641043172490260,921618910024710,719,1281806550799.3186,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order1/lr005/search_texture_tagfex__order-1__lr-005__seed-052__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order1/lr005/log/search_texture_tagfex__order-1__lr-005__seed-052.log
texture-all,texture,tagfex,1,52,0.05,8,10,17689915964034825,16218704702694366,1471211261340459,73330959136525085,1117368700509201,800,1396710875636.5012,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order1/lr005/search_texture_tagfex__order-1__lr-005__seed-052__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order1/lr005/log/search_texture_tagfex__order-1__lr-005__seed-052.log
texture-all,texture,tagfex,1,52,0.05,9,10,20911135495562956,19253465566308428,1657669929254528,94242094632088041,1334756385739808,883,1511615385888.7974,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order1/lr005/search_texture_tagfex__order-1__lr-005__seed-052__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order1/lr005/log/search_texture_tagfex__order-1__lr-005__seed-052.log
texture-all,texture,tagfex,1,52,0.05,10,10,24242257209953863,22403264092105914,1838993117847949,118484351842041904,1561459166411781,960,1626519965012.272,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order1/lr005/search_texture_tagfex__order-1__lr-005__seed-052__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order1/lr005/log/search_texture_tagfex__order-1__lr-005__seed-052.log
texture-all,texture,tagfex,1,52,0.1,1,10,2162138794458242,2153176232270554,8962562187688,2162138794458242,116621376350016,234,498381950213.7436,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order1/lr01/search_texture_tagfex__order-1__lr-01__seed-052__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order1/lr01/log/search_texture_tagfex__order-1__lr-01__seed-052.log
texture-all,texture,tagfex,1,52,0.1,2,10,3921280673523200,3424036336205986,497244337317214,6083419467981442,218550828297182,309,707284233971.4628,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order1/lr01/search_texture_tagfex__order-1__lr-01__seed-052__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order1/lr01/log/search_texture_tagfex__order-1__lr-01__seed-052.log
texture-all,texture,tagfex,1,52,0.1,3,10,5589969274412434,4944146565188764,645822709223670,11673388742393876,322298108526537,392,822189052363.6147,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order1/lr01/search_texture_tagfex__order-1__lr-01__seed-052__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order1/lr01/log/search_texture_tagfex__order-1__lr-01__seed-052.log
texture-all,texture,tagfex,1,52,0.1,4,10,7456112314736060,6662096847361476,794015467374584,19129501057129936,441370863666900,471,937093128804.4586,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order1/lr01/search_texture_tagfex__order-1__lr-01__seed-052__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order1/lr01/log/search_texture_tagfex__order-1__lr-01__seed-052.log
texture-all,texture,tagfex,1,52,0.1,5,10,9657727362902576,8700846596202432,956880766700144,28787228420032512,583858611080405,555,1051997497442.1711,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order1/lr01/search_texture_tagfex__order-1__lr-01__seed-052__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order1/lr01/log/search_texture_tagfex__order-1__lr-01__seed-052.log
texture-all,texture,tagfex,1,52,0.1,6,10,12084956957896280,10962300630938778,1122656326957502,40872185377928792,743316638343742,637,1166902101010.584,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order1/lr01/search_texture_tagfex__order-1__lr-01__seed-052__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order1/lr01/log/search_texture_tagfex__order-1__lr-01__seed-052.log
texture-all,texture,tagfex,1,52,0.1,7,10,14768857794561468,13474145298802316,1294712495759152,55641043172490260,921618910024710,719,1281806550799.3186,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order1/lr01/search_texture_tagfex__order-1__lr-01__seed-052__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order1/lr01/log/search_texture_tagfex__order-1__lr-01__seed-052.log
texture-all,texture,tagfex,1,52,0.1,8,10,17689915964034825,16218704702694366,1471211261340459,73330959136525085,1117368700509201,800,1396710875636.5012,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order1/lr01/search_texture_tagfex__order-1__lr-01__seed-052__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order1/lr01/log/search_texture_tagfex__order-1__lr-01__seed-052.log
texture-all,texture,tagfex,1,52,0.1,9,10,20911135495562956,19253465566308428,1657669929254528,94242094632088041,1334756385739808,883,1511615385888.7974,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order1/lr01/search_texture_tagfex__order-1__lr-01__seed-052__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order1/lr01/log/search_texture_tagfex__order-1__lr-01__seed-052.log
texture-all,texture,tagfex,1,52,0.1,10,10,24242257209953863,22403264092105914,1838993117847949,118484351842041904,1561459166411781,960,1626519965012.272,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order1/lr01/search_texture_tagfex__order-1__lr-01__seed-052__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order1/lr01/log/search_texture_tagfex__order-1__lr-01__seed-052.log
texture-all,texture,tagfex,1,53,0.01,1,10,2162138794458242,2153176232270554,8962562187688,2162138794458242,116621376350016,234,498381950213.7436,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order1/lr001/search_texture_tagfex__order-1__lr-001__seed-053__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order1/lr001/log/search_texture_tagfex__order-1__lr-001__seed-053.log
texture-all,texture,tagfex,1,53,0.01,2,10,3921280673523200,3424036336205986,497244337317214,6083419467981442,218550828297182,309,707284233971.4628,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order1/lr001/search_texture_tagfex__order-1__lr-001__seed-053__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order1/lr001/log/search_texture_tagfex__order-1__lr-001__seed-053.log
texture-all,texture,tagfex,1,53,0.01,3,10,5589876871823658,4944054162599988,645822709223670,11673296339805100,322205705937761,392,821953331473.8801,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order1/lr001/search_texture_tagfex__order-1__lr-001__seed-053__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order1/lr001/log/search_texture_tagfex__order-1__lr-001__seed-053.log
texture-all,texture,tagfex,1,53,0.01,4,10,7456377957404422,6662362490029838,794015467374584,19129674297209522,441370863666900,471,937093128804.4586,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order1/lr001/search_texture_tagfex__order-1__lr-001__seed-053__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order1/lr001/log/search_texture_tagfex__order-1__lr-001__seed-053.log
texture-all,texture,tagfex,1,53,0.01,5,10,9657727362902576,8700846596202432,956880766700144,28787401660112098,583858611080405,555,1051997497442.1711,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order1/lr001/search_texture_tagfex__order-1__lr-001__seed-053__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order1/lr001/log/search_texture_tagfex__order-1__lr-001__seed-053.log
texture-all,texture,tagfex,1,53,0.01,6,10,12084956957896280,10962300630938778,1122656326957502,40872358618008378,743316638343742,637,1166902101010.584,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order1/lr001/search_texture_tagfex__order-1__lr-001__seed-053__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order1/lr001/log/search_texture_tagfex__order-1__lr-001__seed-053.log
texture-all,texture,tagfex,1,53,0.01,7,10,14769031042520816,13474318546761664,1294712495759152,55641389660529194,921618910024710,719,1281806550799.3186,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order1/lr001/search_texture_tagfex__order-1__lr-001__seed-053__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order1/lr001/log/search_texture_tagfex__order-1__lr-001__seed-053.log
texture-all,texture,tagfex,1,53,0.01,8,10,17689176790602105,16217965529261646,1471211261340459,73330566451131299,1117368700509201,800,1396710875636.5012,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order1/lr001/search_texture_tagfex__order-1__lr-001__seed-053__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order1/lr001/log/search_texture_tagfex__order-1__lr-001__seed-053.log
texture-all,texture,tagfex,1,53,0.01,9,10,20911874661116116,19254204731861588,1657669929254528,94242441112247415,1334756385739808,883,1511615385888.7974,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order1/lr001/search_texture_tagfex__order-1__lr-001__seed-053__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order1/lr001/log/search_texture_tagfex__order-1__lr-001__seed-053.log
texture-all,texture,tagfex,1,53,0.01,10,10,24242257209953863,22403264092105914,1838993117847949,118484698322201278,1561459166411781,960,1626519965012.272,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order1/lr001/search_texture_tagfex__order-1__lr-001__seed-053__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order1/lr001/log/search_texture_tagfex__order-1__lr-001__seed-053.log
texture-all,texture,tagfex,1,53,0.05,1,10,2162138794458242,2153176232270554,8962562187688,2162138794458242,116621376350016,234,498381950213.7436,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order1/lr005/search_texture_tagfex__order-1__lr-005__seed-053__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order1/lr005/log/search_texture_tagfex__order-1__lr-005__seed-053.log
texture-all,texture,tagfex,1,53,0.05,2,10,3921280673523200,3424036336205986,497244337317214,6083419467981442,218550828297182,309,707284233971.4628,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order1/lr005/search_texture_tagfex__order-1__lr-005__seed-053__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order1/lr005/log/search_texture_tagfex__order-1__lr-005__seed-053.log
texture-all,texture,tagfex,1,53,0.05,3,10,5589876871823658,4944054162599988,645822709223670,11673296339805100,322205705937761,392,821953331473.8801,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order1/lr005/search_texture_tagfex__order-1__lr-005__seed-053__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order1/lr005/log/search_texture_tagfex__order-1__lr-005__seed-053.log
texture-all,texture,tagfex,1,53,0.05,4,10,7456377957404422,6662362490029838,794015467374584,19129674297209522,441370863666900,471,937093128804.4586,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order1/lr005/search_texture_tagfex__order-1__lr-005__seed-053__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order1/lr005/log/search_texture_tagfex__order-1__lr-005__seed-053.log
texture-all,texture,tagfex,1,53,0.05,5,10,9657727362902576,8700846596202432,956880766700144,28787401660112098,583858611080405,555,1051997497442.1711,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order1/lr005/search_texture_tagfex__order-1__lr-005__seed-053__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order1/lr005/log/search_texture_tagfex__order-1__lr-005__seed-053.log
texture-all,texture,tagfex,1,53,0.05,6,10,12084956957896280,10962300630938778,1122656326957502,40872358618008378,743316638343742,637,1166902101010.584,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order1/lr005/search_texture_tagfex__order-1__lr-005__seed-053__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order1/lr005/log/search_texture_tagfex__order-1__lr-005__seed-053.log
texture-all,texture,tagfex,1,53,0.05,7,10,14769031042520816,13474318546761664,1294712495759152,55641389660529194,921618910024710,719,1281806550799.3186,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order1/lr005/search_texture_tagfex__order-1__lr-005__seed-053__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order1/lr005/log/search_texture_tagfex__order-1__lr-005__seed-053.log
texture-all,texture,tagfex,1,53,0.05,8,10,17689176790602105,16217965529261646,1471211261340459,73330566451131299,1117368700509201,800,1396710875636.5012,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order1/lr005/search_texture_tagfex__order-1__lr-005__seed-053__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order1/lr005/log/search_texture_tagfex__order-1__lr-005__seed-053.log
texture-all,texture,tagfex,1,53,0.05,9,10,20911874661116116,19254204731861588,1657669929254528,94242441112247415,1334756385739808,883,1511615385888.7974,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order1/lr005/search_texture_tagfex__order-1__lr-005__seed-053__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order1/lr005/log/search_texture_tagfex__order-1__lr-005__seed-053.log
texture-all,texture,tagfex,1,53,0.05,10,10,24242257209953863,22403264092105914,1838993117847949,118484698322201278,1561459166411781,960,1626519965012.272,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order1/lr005/search_texture_tagfex__order-1__lr-005__seed-053__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order1/lr005/log/search_texture_tagfex__order-1__lr-005__seed-053.log
texture-all,texture,tagfex,1,53,0.1,1,10,2162138794458242,2153176232270554,8962562187688,2162138794458242,116621376350016,234,498381950213.7436,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order1/lr01/search_texture_tagfex__order-1__lr-01__seed-053__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order1/lr01/log/search_texture_tagfex__order-1__lr-01__seed-053.log
texture-all,texture,tagfex,1,53,0.1,2,10,3921280673523200,3424036336205986,497244337317214,6083419467981442,218550828297182,309,707284233971.4628,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order1/lr01/search_texture_tagfex__order-1__lr-01__seed-053__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order1/lr01/log/search_texture_tagfex__order-1__lr-01__seed-053.log
texture-all,texture,tagfex,1,53,0.1,3,10,5589876871823658,4944054162599988,645822709223670,11673296339805100,322205705937761,392,821953331473.8801,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order1/lr01/search_texture_tagfex__order-1__lr-01__seed-053__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order1/lr01/log/search_texture_tagfex__order-1__lr-01__seed-053.log
texture-all,texture,tagfex,1,53,0.1,4,10,7456377957404422,6662362490029838,794015467374584,19129674297209522,441370863666900,471,937093128804.4586,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order1/lr01/search_texture_tagfex__order-1__lr-01__seed-053__summary.json,/nobackup/proj/disk/naiss2026-4-902/shared/yizhil/Avalanche/avalanche-master/search_result_texture-all/tagfex/order1/lr01/log/search_texture_tagfex__order-1__lr-01__seed-053.log
