exp_name,method,dataset,order,seed,backbone,best_lr,tasks,final_epoch_train_loss,training_runtime_s,training_gpu_ms,terminal_flops_per_sample,overall_learning_flops,core_training_flops,learning_auxiliary_flops,single_sample_forward_flops,model_parameter_bytes,model_buffer_bytes,optimizer_state_bytes,persistent_storage_bytes,persistent_storage_mib,inference_latency_ms_per_sample,peak_allocated_gpu_memory_mib,task_1_acc,task_2_acc,task_3_acc,task_4_acc
texture-all-4,icarl,texture,3,54,resnet18_cifar,0.1,4,0.039331803719202675,94.29037166300986,95062.1171875,460036527550.81165,5529638662156084,5529638662156084,0,38301453324,44699952,38560,44699952,89438464,85.295166015625,0.407711591712238,10091.70751953125,0.9836065573770492,0.7894736842105263,1.0,0.9682539682539683
texture-all-4,icarl,texture,3,55,resnet18_cifar,0.05,4,0.005624349163069079,94.76775529098813,95540.4296875,460036527550.81165,5529638662156084,5529638662156084,0,38301453324,44699952,38560,44699952,89438464,85.295166015625,0.404069487437179,10091.70751953125,1.0,0.3684210526315789,1.0,0.8412698412698413
texture-all-4,icarl,texture,3,56,resnet18_cifar,0.05,4,0.002880807457646976,94.78853305999655,95564.5078125,460036527550.81165,5529638662156084,5529638662156084,0,38301453324,44699952,38560,44699952,89438464,85.295166015625,0.4063424874402699,10091.70751953125,0.6557377049180327,1.0,1.0,1.0
texture-all-4,er_ace,texture,1,52,resnet18_cifar,0.1,4,0.017306679300963877,91.51340595498914,92259.4375,460036583692.5639,5483635450898204,5483635450898204,0,38301453324,44699952,38560,44699952,89438464,85.295166015625,0.4044172624465621,10092.19970703125,1.0,1.0,0.3269230769230769,0.9491525423728814
texture-all-4,er_ace,texture,1,53,resnet18_cifar,0.01,4,0.023282173151771227,90.99805889900017,91739.3203125,460036583692.5639,5483635450898204,5483635450898204,0,38301453324,44699952,38560,44699952,89438464,85.295166015625,0.40488692914853647,10092.19970703125,1.0,1.0,0.15384615384615385,1.0
texture-all-4,er_ace,texture,1,54,resnet18_cifar,0.1,4,0.026307496118048827,91.46140796798863,92221.0625,460036583692.5639,5483635450898204,5483635450898204,0,38301453324,44699952,38560,44699952,89438464,85.295166015625,0.4080741916671589,10092.19970703125,0.4696969696969697,0.12698412698412698,0.8076923076923077,0.9830508474576272
texture-all-4,er_ace,texture,1,55,resnet18_cifar,0.01,4,0.017826870021720728,93.10655819499516,93871.234375,460036583692.5639,5483635450898204,5483635450898204,0,38301453324,44699952,38560,44699952,89438464,85.295166015625,0.4076071751114796,10092.19970703125,1.0,0.9841269841269841,1.0,1.0
texture-all-4,er_ace,texture,1,56,resnet18_cifar,0.05,4,0.0021760586416348813,93.69758523500059,94457.953125,460036583692.5639,5483635450898204,5483635450898204,0,38301453324,44699952,38560,44699952,89438464,85.295166015625,0.4037863291159738,10092.19970703125,0.9393939393939394,0.20634920634920634,0.7884615384615384,1.0
texture-all-4,er_ace,texture,2,52,resnet18_cifar,0.01,4,0.04514487786218524,93.03955335599312,93793.1015625,460036511146.28705,5525038338422924,5525038338422924,0,38301453324,44699952,38560,44699952,89438464,85.295166015625,0.40210889164882246,10092.720703125,1.0,0.6666666666666666,1.0,0.875
texture-all-4,er_ace,texture,2,53,resnet18_cifar,0.01,4,0.008215124284227689,92.63726447701629,93387.421875,460036511146.28705,5525038338422924,5525038338422924,0,38301453324,44699952,38560,44699952,89438464,85.295166015625,0.40246342086902587,10092.720703125,1.0,0.9545454545454546,0.90625,1.0
